        Time	          pH	       Ozero	          HS	         CH4	        CO2g	         CO2	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	     OrgAcid	        Aero	        SulR	        Meth	       Caero	       Csulr	       Cmeth	
  3.3200e+02	  1.2546e+01	  5.8536e-08	  3.9939e-05	  4.0676e-03	  4.7750e-16	  9.4792e-06	  2.1580e+04	  6.4284e-02	  1.5794e-01	  3.7763e-01	  8.5781e-01	  1.1708e-02	  1.8882e+01	  1.7172e-03	  1.0588e-03	  1.5305e-01	  9.4778e-02	  9.4778e-02	  2.9064e+00	  2.0474e+01	  3.4876e-01	  5.7136e-02	  1.0000e+00	  1.0023e+00	  1.5973e-01	  6.0164e-03	  4.6677e-01	
  3.3300e+02	  1.2546e+01	  5.8132e-08	  3.9946e-05	  4.0872e-03	  4.7685e-16	  9.4788e-06	  2.1591e+04	  6.4262e-02	  1.5788e-01	  3.7751e-01	  8.5770e-01	  1.1702e-02	  1.8877e+01	  1.7201e-03	  1.0590e-03	  1.5305e-01	  9.4832e-02	  9.4832e-02	  2.9107e+00	  2.0469e+01	  3.4873e-01	  5.7154e-02	  1.0000e+00	  1.0023e+00	  1.5982e-01	  6.0344e-03	  4.6784e-01	
  3.3400e+02	  1.2546e+01	  5.7730e-08	  3.9953e-05	  4.1069e-03	  4.7620e-16	  9.4784e-06	  2.1602e+04	  6.4240e-02	  1.5781e-01	  3.7740e-01	  8.5759e-01	  1.1695e-02	  1.8872e+01	  1.7230e-03	  1.0591e-03	  1.5305e-01	  9.4885e-02	  9.4885e-02	  2.9150e+00	  2.0465e+01	  3.4870e-01	  5.7172e-02	  1.0000e+00	  1.0023e+00	  1.5990e-01	  6.0524e-03	  4.6891e-01	
  3.3500e+02	  1.2546e+01	  5.7332e-08	  3.9960e-05	  4.1267e-03	  4.7556e-16	  9.4779e-06	  2.1612e+04	  6.4218e-02	  1.5774e-01	  3.7729e-01	  8.5748e-01	  1.1688e-02	  1.8867e+01	  1.7258e-03	  1.0593e-03	  1.5305e-01	  9.4938e-02	  9.4938e-02	  2.9194e+00	  2.0461e+01	  3.4866e-01	  5.7191e-02	  1.0000e+00	  1.0023e+00	  1.5998e-01	  6.0704e-03	  4.6998e-01	
  3.3600e+02	  1.2547e+01	  5.6937e-08	  3.9967e-05	  4.1465e-03	  4.7493e-16	  9.4775e-06	  2.1623e+04	  6.4196e-02	  1.5768e-01	  3.7717e-01	  8.5738e-01	  1.1681e-02	  1.8862e+01	  1.7287e-03	  1.0595e-03	  1.5306e-01	  9.4991e-02	  9.4991e-02	  2.9237e+00	  2.0456e+01	  3.4863e-01	  5.7209e-02	  1.0000e+00	  1.0023e+00	  1.6006e-01	  6.0884e-03	  4.7105e-01	
  3.3700e+02	  1.2547e+01	  5.6546e-08	  3.9974e-05	  4.1664e-03	  4.7429e-16	  9.4771e-06	  2.1634e+04	  6.4174e-02	  1.5761e-01	  3.7706e-01	  8.5727e-01	  1.1675e-02	  1.8857e+01	  1.7316e-03	  1.0597e-03	  1.5306e-01	  9.5045e-02	  9.5045e-02	  2.9281e+00	  2.0452e+01	  3.4860e-01	  5.7226e-02	  1.0000e+00	  1.0023e+00	  1.6014e-01	  6.1064e-03	  4.7212e-01	
  3.3800e+02	  1.2547e+01	  5.6157e-08	  3.9982e-05	  4.1864e-03	  4.7367e-16	  9.4767e-06	  2.1645e+04	  6.4153e-02	  1.5755e-01	  3.7695e-01	  8.5717e-01	  1.1668e-02	  1.8852e+01	  1.7345e-03	  1.0599e-03	  1.5306e-01	  9.5098e-02	  9.5098e-02	  2.9324e+00	  2.0448e+01	  3.4857e-01	  5.7244e-02	  1.0000e+00	  1.0023e+00	  1.6022e-01	  6.1244e-03	  4.7320e-01	
  3.3900e+02	  1.2547e+01	  5.5772e-08	  3.9989e-05	  4.2064e-03	  4.7305e-16	  9.4763e-06	  2.1655e+04	  6.4131e-02	  1.5748e-01	  3.7684e-01	  8.5706e-01	  1.1662e-02	  1.8848e+01	  1.7373e-03	  1.0601e-03	  1.5306e-01	  9.5151e-02	  9.5151e-02	  2.9367e+00	  2.0443e+01	  3.4854e-01	  5.7262e-02	  1.0000e+00	  1.0023e+00	  1.6030e-01	  6.1424e-03	  4.7427e-01	
  3.4000e+02	  1.2547e+01	  5.5389e-08	  3.9996e-05	  4.2265e-03	  4.7243e-16	  9.4759e-06	  2.1666e+04	  6.4110e-02	  1.5742e-01	  3.7673e-01	  8.5696e-01	  1.1655e-02	  1.8843e+01	  1.7402e-03	  1.0602e-03	  1.5307e-01	  9.5204e-02	  9.5204e-02	  2.9411e+00	  2.0439e+01	  3.4851e-01	  5.7279e-02	  1.0000e+00	  1.0023e+00	  1.6038e-01	  6.1604e-03	  4.7534e-01	
  3.4100e+02	  1.2548e+01	  5.5010e-08	  4.0004e-05	  4.2467e-03	  4.7181e-16	  9.4755e-06	  2.1676e+04	  6.4089e-02	  1.5736e-01	  3.7662e-01	  8.5685e-01	  1.1649e-02	  1.8838e+01	  1.7430e-03	  1.0604e-03	  1.5307e-01	  9.5257e-02	  9.5257e-02	  2.9454e+00	  2.0435e+01	  3.4848e-01	  5.7296e-02	  1.0000e+00	  1.0024e+00	  1.6045e-01	  6.1784e-03	  4.7641e-01	
  3.4200e+02	  1.2548e+01	  5.4634e-08	  4.0011e-05	  4.2670e-03	  4.7120e-16	  9.4750e-06	  2.1687e+04	  6.4068e-02	  1.5729e-01	  3.7651e-01	  8.5675e-01	  1.1642e-02	  1.8833e+01	  1.7459e-03	  1.0606e-03	  1.5307e-01	  9.5310e-02	  9.5310e-02	  2.9498e+00	  2.0430e+01	  3.4845e-01	  5.7313e-02	  1.0000e+00	  1.0024e+00	  1.6053e-01	  6.1964e-03	  4.7748e-01	
  3.4300e+02	  1.2548e+01	  5.4260e-08	  4.0018e-05	  4.2873e-03	  4.7060e-16	  9.4746e-06	  2.1697e+04	  6.4047e-02	  1.5723e-01	  3.7640e-01	  8.5665e-01	  1.1636e-02	  1.8828e+01	  1.7487e-03	  1.0608e-03	  1.5307e-01	  9.5362e-02	  9.5362e-02	  2.9541e+00	  2.0426e+01	  3.4842e-01	  5.7330e-02	  1.0000e+00	  1.0024e+00	  1.6061e-01	  6.2144e-03	  4.7855e-01	
  3.4400e+02	  1.2548e+01	  5.3890e-08	  4.0026e-05	  4.3077e-03	  4.6999e-16	  9.4742e-06	  2.1707e+04	  6.4026e-02	  1.5717e-01	  3.7629e-01	  8.5655e-01	  1.1629e-02	  1.8823e+01	  1.7516e-03	  1.0609e-03	  1.5308e-01	  9.5415e-02	  9.5415e-02	  2.9584e+00	  2.0422e+01	  3.4840e-01	  5.7346e-02	  1.0000e+00	  1.0024e+00	  1.6069e-01	  6.2324e-03	  4.7962e-01	
  3.4500e+02	  1.2549e+01	  5.3522e-08	  4.0034e-05	  4.3282e-03	  4.6939e-16	  9.4738e-06	  2.1717e+04	  6.4006e-02	  1.5711e-01	  3.7618e-01	  8.5644e-01	  1.1623e-02	  1.8818e+01	  1.7544e-03	  1.0611e-03	  1.5308e-01	  9.5468e-02	  9.5468e-02	  2.9628e+00	  2.0417e+01	  3.4837e-01	  5.7363e-02	  1.0000e+00	  1.0024e+00	  1.6076e-01	  6.2504e-03	  4.8069e-01	
  3.4600e+02	  1.2549e+01	  5.3158e-08	  4.0041e-05	  4.3487e-03	  4.6880e-16	  9.4734e-06	  2.1728e+04	  6.3985e-02	  1.5704e-01	  3.7608e-01	  8.5634e-01	  1.1617e-02	  1.8813e+01	  1.7573e-03	  1.0613e-03	  1.5309e-01	  9.5521e-02	  9.5521e-02	  2.9671e+00	  2.0413e+01	  3.4835e-01	  5.7379e-02	  1.0000e+00	  1.0024e+00	  1.6084e-01	  6.2684e-03	  4.8176e-01	
  3.4700e+02	  1.2549e+01	  5.2796e-08	  4.0049e-05	  4.3694e-03	  4.6821e-16	  9.4729e-06	  2.1738e+04	  6.3965e-02	  1.5698e-01	  3.7597e-01	  8.5624e-01	  1.1611e-02	  1.8808e+01	  1.7601e-03	  1.0615e-03	  1.5309e-01	  9.5573e-02	  9.5573e-02	  2.9715e+00	  2.0409e+01	  3.4832e-01	  5.7395e-02	  1.0000e+00	  1.0024e+00	  1.6091e-01	  6.2864e-03	  4.8283e-01	
  3.4800e+02	  1.2549e+01	  5.2437e-08	  4.0057e-05	  4.3900e-03	  4.6762e-16	  9.4725e-06	  2.1748e+04	  6.3945e-02	  1.5692e-01	  3.7587e-01	  8.5614e-01	  1.1604e-02	  1.8803e+01	  1.7629e-03	  1.0616e-03	  1.5309e-01	  9.5626e-02	  9.5626e-02	  2.9758e+00	  2.0404e+01	  3.4830e-01	  5.7411e-02	  1.0000e+00	  1.0024e+00	  1.6099e-01	  6.3044e-03	  4.8390e-01	
  3.4900e+02	  1.2549e+01	  5.2081e-08	  4.0064e-05	  4.4108e-03	  4.6704e-16	  9.4721e-06	  2.1758e+04	  6.3924e-02	  1.5686e-01	  3.7576e-01	  8.5604e-01	  1.1598e-02	  1.8798e+01	  1.7657e-03	  1.0618e-03	  1.5310e-01	  9.5678e-02	  9.5678e-02	  2.9801e+00	  2.0400e+01	  3.4827e-01	  5.7427e-02	  1.0000e+00	  1.0024e+00	  1.6106e-01	  6.3224e-03	  4.8498e-01	
  3.5000e+02	  1.2550e+01	  5.1728e-08	  4.0072e-05	  4.4316e-03	  4.6646e-16	  9.4717e-06	  2.1768e+04	  6.3904e-02	  1.5680e-01	  3.7566e-01	  8.5594e-01	  1.1592e-02	  1.8794e+01	  1.7685e-03	  1.0620e-03	  1.5310e-01	  9.5731e-02	  9.5731e-02	  2.9845e+00	  2.0396e+01	  3.4825e-01	  5.7443e-02	  1.0000e+00	  1.0025e+00	  1.6113e-01	  6.3404e-03	  4.8605e-01	
  3.5100e+02	  1.2550e+01	  5.1378e-08	  4.0080e-05	  4.4526e-03	  4.6588e-16	  9.4713e-06	  2.1778e+04	  6.3885e-02	  1.5674e-01	  3.7555e-01	  8.5585e-01	  1.1586e-02	  1.8789e+01	  1.7714e-03	  1.0621e-03	  1.5311e-01	  9.5783e-02	  9.5783e-02	  2.9888e+00	  2.0391e+01	  3.4823e-01	  5.7458e-02	  1.0000e+00	  1.0025e+00	  1.6121e-01	  6.3584e-03	  4.8712e-01	
  3.5200e+02	  1.2550e+01	  5.1030e-08	  4.0088e-05	  4.4735e-03	  4.6531e-16	  9.4708e-06	  2.1788e+04	  6.3865e-02	  1.5668e-01	  3.7545e-01	  8.5575e-01	  1.1580e-02	  1.8784e+01	  1.7742e-03	  1.0623e-03	  1.5311e-01	  9.5836e-02	  9.5836e-02	  2.9932e+00	  2.0387e+01	  3.4821e-01	  5.7474e-02	  1.0000e+00	  1.0025e+00	  1.6128e-01	  6.3764e-03	  4.8819e-01	
  3.5300e+02	  1.2550e+01	  5.0685e-08	  4.0096e-05	  4.4946e-03	  4.6474e-16	  9.4704e-06	  2.1797e+04	  6.3845e-02	  1.5662e-01	  3.7535e-01	  8.5565e-01	  1.1574e-02	  1.8779e+01	  1.7770e-03	  1.0625e-03	  1.5311e-01	  9.5888e-02	  9.5888e-02	  2.9975e+00	  2.0382e+01	  3.4819e-01	  5.7489e-02	  1.0000e+00	  1.0025e+00	  1.6135e-01	  6.3944e-03	  4.8926e-01	
  3.5400e+02	  1.2551e+01	  5.0343e-08	  4.0104e-05	  4.5157e-03	  4.6418e-16	  9.4700e-06	  2.1807e+04	  6.3826e-02	  1.5657e-01	  3.7525e-01	  8.5555e-01	  1.1568e-02	  1.8774e+01	  1.7798e-03	  1.0627e-03	  1.5312e-01	  9.5940e-02	  9.5940e-02	  3.0019e+00	  2.0378e+01	  3.4816e-01	  5.7504e-02	  1.0000e+00	  1.0025e+00	  1.6142e-01	  6.4124e-03	  4.9033e-01	
  3.5500e+02	  1.2551e+01	  5.0003e-08	  4.0112e-05	  4.5369e-03	  4.6361e-16	  9.4696e-06	  2.1817e+04	  6.3806e-02	  1.5651e-01	  3.7515e-01	  8.5546e-01	  1.1562e-02	  1.8769e+01	  1.7826e-03	  1.0628e-03	  1.5312e-01	  9.5993e-02	  9.5993e-02	  3.0062e+00	  2.0374e+01	  3.4814e-01	  5.7519e-02	  1.0000e+00	  1.0025e+00	  1.6149e-01	  6.4304e-03	  4.9140e-01	
  3.5600e+02	  1.2551e+01	  4.9667e-08	  4.0120e-05	  4.5582e-03	  4.6305e-16	  9.4692e-06	  2.1826e+04	  6.3787e-02	  1.5645e-01	  3.7505e-01	  8.5536e-01	  1.1556e-02	  1.8764e+01	  1.7853e-03	  1.0630e-03	  1.5313e-01	  9.6045e-02	  9.6045e-02	  3.0106e+00	  2.0369e+01	  3.4813e-01	  5.7533e-02	  1.0000e+00	  1.0025e+00	  1.6156e-01	  6.4484e-03	  4.9247e-01	
  3.5700e+02	  1.2551e+01	  4.9332e-08	  4.0128e-05	  4.5795e-03	  4.6250e-16	  9.4687e-06	  2.1836e+04	  6.3768e-02	  1.5639e-01	  3.7495e-01	  8.5527e-01	  1.1550e-02	  1.8759e+01	  1.7881e-03	  1.0632e-03	  1.5313e-01	  9.6097e-02	  9.6097e-02	  3.0149e+00	  2.0365e+01	  3.4811e-01	  5.7548e-02	  1.0000e+00	  1.0025e+00	  1.6163e-01	  6.4664e-03	  4.9354e-01	
  3.5800e+02	  1.2551e+01	  4.9001e-08	  4.0136e-05	  4.6009e-03	  4.6195e-16	  9.4683e-06	  2.1846e+04	  6.3749e-02	  1.5634e-01	  3.7485e-01	  8.5517e-01	  1.1545e-02	  1.8754e+01	  1.7909e-03	  1.0633e-03	  1.5314e-01	  9.6149e-02	  9.6149e-02	  3.0192e+00	  2.0361e+01	  3.4809e-01	  5.7563e-02	  1.0000e+00	  1.0026e+00	  1.6170e-01	  6.4844e-03	  4.9461e-01	
  3.5900e+02	  1.2552e+01	  4.8672e-08	  4.0144e-05	  4.6224e-03	  4.6140e-16	  9.4679e-06	  2.1855e+04	  6.3730e-02	  1.5628e-01	  3.7475e-01	  8.5508e-01	  1.1539e-02	  1.8749e+01	  1.7937e-03	  1.0635e-03	  1.5314e-01	  9.6201e-02	  9.6201e-02	  3.0236e+00	  2.0356e+01	  3.4807e-01	  5.7577e-02	  1.0000e+00	  1.0026e+00	  1.6177e-01	  6.5024e-03	  4.9568e-01	
  3.6000e+02	  1.2552e+01	  4.8345e-08	  4.0153e-05	  4.6440e-03	  4.6085e-16	  9.4675e-06	  2.1865e+04	  6.3711e-02	  1.5622e-01	  3.7465e-01	  8.5498e-01	  1.1533e-02	  1.8744e+01	  1.7964e-03	  1.0637e-03	  1.5315e-01	  9.6253e-02	  9.6253e-02	  3.0279e+00	  2.0352e+01	  3.4805e-01	  5.7591e-02	  1.0000e+00	  1.0026e+00	  1.6184e-01	  6.5204e-03	  4.9675e-01	
  3.6100e+02	  1.2552e+01	  4.8021e-08	  4.0161e-05	  4.6656e-03	  4.6031e-16	  9.4670e-06	  2.1874e+04	  6.3692e-02	  1.5617e-01	  3.7455e-01	  8.5489e-01	  1.1527e-02	  1.8739e+01	  1.7992e-03	  1.0638e-03	  1.5316e-01	  9.6305e-02	  9.6305e-02	  3.0323e+00	  2.0348e+01	  3.4804e-01	  5.7605e-02	  1.0000e+00	  1.0026e+00	  1.6191e-01	  6.5384e-03	  4.9782e-01	
  3.6200e+02	  1.2552e+01	  4.7700e-08	  4.0169e-05	  4.6873e-03	  4.5977e-16	  9.4666e-06	  2.1883e+04	  6.3674e-02	  1.5611e-01	  3.7445e-01	  8.5480e-01	  1.1522e-02	  1.8734e+01	  1.8020e-03	  1.0640e-03	  1.5316e-01	  9.6357e-02	  9.6357e-02	  3.0366e+00	  2.0343e+01	  3.4802e-01	  5.7619e-02	  1.0000e+00	  1.0026e+00	  1.6198e-01	  6.5564e-03	  4.9889e-01	
  3.6300e+02	  1.2552e+01	  4.7381e-08	  4.0178e-05	  4.7091e-03	  4.5923e-16	  9.4662e-06	  2.1893e+04	  6.3655e-02	  1.5605e-01	  3.7436e-01	  8.5471e-01	  1.1516e-02	  1.8729e+01	  1.8047e-03	  1.0641e-03	  1.5317e-01	  9.6409e-02	  9.6409e-02	  3.0410e+00	  2.0339e+01	  3.4801e-01	  5.7633e-02	  1.0000e+00	  1.0026e+00	  1.6204e-01	  6.5744e-03	  4.9996e-01	
  3.6400e+02	  1.2553e+01	  4.7065e-08	  4.0186e-05	  4.7309e-03	  4.5870e-16	  9.4657e-06	  2.1902e+04	  6.3637e-02	  1.5600e-01	  3.7426e-01	  8.5461e-01	  1.1510e-02	  1.8725e+01	  1.8075e-03	  1.0643e-03	  1.5317e-01	  9.6461e-02	  9.6461e-02	  3.0453e+00	  2.0335e+01	  3.4799e-01	  5.7646e-02	  1.0000e+00	  1.0026e+00	  1.6211e-01	  6.5924e-03	  5.0103e-01	
  3.6500e+02	  1.2553e+01	  4.6751e-08	  4.0195e-05	  4.7528e-03	  4.5816e-16	  9.4653e-06	  2.1911e+04	  6.3618e-02	  1.5594e-01	  3.7417e-01	  8.5452e-01	  1.1505e-02	  1.8720e+01	  1.8102e-03	  1.0645e-03	  1.5318e-01	  9.6513e-02	  9.6513e-02	  3.0497e+00	  2.0330e+01	  3.4798e-01	  5.7660e-02	  1.0000e+00	  1.0026e+00	  1.6218e-01	  6.6104e-03	  5.0210e-01	
  3.6600e+02	  1.2553e+01	  4.6439e-08	  4.0203e-05	  4.7748e-03	  4.5764e-16	  9.4649e-06	  2.1920e+04	  6.3600e-02	  1.5589e-01	  3.7407e-01	  8.5443e-01	  1.1499e-02	  1.8715e+01	  1.8130e-03	  1.0646e-03	  1.5319e-01	  9.6564e-02	  9.6564e-02	  3.0540e+00	  2.0326e+01	  3.4796e-01	  5.7673e-02	  1.0000e+00	  1.0026e+00	  1.6224e-01	  6.6284e-03	  5.0317e-01	
  3.6700e+02	  1.2553e+01	  4.6130e-08	  4.0212e-05	  4.7969e-03	  4.5711e-16	  9.4645e-06	  2.1930e+04	  6.3582e-02	  1.5584e-01	  3.7398e-01	  8.5434e-01	  1.1494e-02	  1.8710e+01	  1.8157e-03	  1.0648e-03	  1.5319e-01	  9.6616e-02	  9.6616e-02	  3.0584e+00	  2.0322e+01	  3.4795e-01	  5.7686e-02	  1.0000e+00	  1.0027e+00	  1.6231e-01	  6.6464e-03	  5.0424e-01	
  3.6800e+02	  1.2553e+01	  4.5824e-08	  4.0220e-05	  4.8190e-03	  4.5659e-16	  9.4640e-06	  2.1939e+04	  6.3564e-02	  1.5578e-01	  3.7388e-01	  8.5425e-01	  1.1488e-02	  1.8705e+01	  1.8184e-03	  1.0650e-03	  1.5320e-01	  9.6668e-02	  9.6668e-02	  3.0627e+00	  2.0317e+01	  3.4794e-01	  5.7699e-02	  1.0000e+00	  1.0027e+00	  1.6237e-01	  6.6644e-03	  5.0531e-01	
  3.6900e+02	  1.2554e+01	  4.5519e-08	  4.0229e-05	  4.8412e-03	  4.5607e-16	  9.4636e-06	  2.1948e+04	  6.3546e-02	  1.5573e-01	  3.7379e-01	  8.5416e-01	  1.1483e-02	  1.8700e+01	  1.8211e-03	  1.0651e-03	  1.5320e-01	  9.6719e-02	  9.6719e-02	  3.0671e+00	  2.0313e+01	  3.4792e-01	  5.7712e-02	  1.0000e+00	  1.0027e+00	  1.6244e-01	  6.6823e-03	  5.0638e-01	
  3.7000e+02	  1.2554e+01	  4.5217e-08	  4.0238e-05	  4.8635e-03	  4.5555e-16	  9.4632e-06	  2.1957e+04	  6.3528e-02	  1.5567e-01	  3.7370e-01	  8.5407e-01	  1.1477e-02	  1.8695e+01	  1.8239e-03	  1.0653e-03	  1.5321e-01	  9.6771e-02	  9.6771e-02	  3.0714e+00	  2.0309e+01	  3.4791e-01	  5.7725e-02	  1.0000e+00	  1.0027e+00	  1.6250e-01	  6.7003e-03	  5.0745e-01	
  3.7100e+02	  1.2554e+01	  4.4918e-08	  4.0246e-05	  4.8858e-03	  4.5504e-16	  9.4627e-06	  2.1966e+04	  6.3511e-02	  1.5562e-01	  3.7360e-01	  8.5398e-01	  1.1472e-02	  1.8690e+01	  1.8266e-03	  1.0654e-03	  1.5322e-01	  9.6822e-02	  9.6822e-02	  3.0758e+00	  2.0304e+01	  3.4790e-01	  5.7738e-02	  1.0000e+00	  1.0027e+00	  1.6256e-01	  6.7183e-03	  5.0852e-01	
  3.7200e+02	  1.2554e+01	  4.4620e-08	  4.0255e-05	  4.9083e-03	  4.5453e-16	  9.4623e-06	  2.1975e+04	  6.3493e-02	  1.5557e-01	  3.7351e-01	  8.5389e-01	  1.1466e-02	  1.8685e+01	  1.8293e-03	  1.0656e-03	  1.5322e-01	  9.6874e-02	  9.6874e-02	  3.0801e+00	  2.0300e+01	  3.4789e-01	  5.7750e-02	  1.0000e+00	  1.0027e+00	  1.6263e-01	  6.7363e-03	  5.0959e-01	
  3.7300e+02	  1.2554e+01	  4.4325e-08	  4.0264e-05	  4.9308e-03	  4.5402e-16	  9.4619e-06	  2.1983e+04	  6.3475e-02	  1.5552e-01	  3.7342e-01	  8.5380e-01	  1.1461e-02	  1.8680e+01	  1.8320e-03	  1.0657e-03	  1.5323e-01	  9.6925e-02	  9.6925e-02	  3.0845e+00	  2.0296e+01	  3.4788e-01	  5.7763e-02	  1.0000e+00	  1.0027e+00	  1.6269e-01	  6.7543e-03	  5.1066e-01	
  3.7400e+02	  1.2555e+01	  4.4032e-08	  4.0273e-05	  4.9533e-03	  4.5351e-16	  9.4614e-06	  2.1992e+04	  6.3458e-02	  1.5546e-01	  3.7333e-01	  8.5372e-01	  1.1456e-02	  1.8675e+01	  1.8347e-03	  1.0659e-03	  1.5324e-01	  9.6977e-02	  9.6977e-02	  3.0888e+00	  2.0291e+01	  3.4787e-01	  5.7775e-02	  1.0000e+00	  1.0027e+00	  1.6275e-01	  6.7723e-03	  5.1173e-01	
  3.7500e+02	  1.2555e+01	  4.3742e-08	  4.0281e-05	  4.9760e-03	  4.5301e-16	  9.4610e-06	  2.2001e+04	  6.3441e-02	  1.5541e-01	  3.7324e-01	  8.5363e-01	  1.1450e-02	  1.8670e+01	  1.8374e-03	  1.0661e-03	  1.5324e-01	  9.7028e-02	  9.7028e-02	  3.0932e+00	  2.0287e+01	  3.4786e-01	  5.7787e-02	  1.0000e+00	  1.0028e+00	  1.6281e-01	  6.7902e-03	  5.1280e-01	
  3.7600e+02	  1.2555e+01	  4.3453e-08	  4.0290e-05	  4.9987e-03	  4.5251e-16	  9.4606e-06	  2.2010e+04	  6.3423e-02	  1.5536e-01	  3.7315e-01	  8.5354e-01	  1.1445e-02	  1.8665e+01	  1.8401e-03	  1.0662e-03	  1.5325e-01	  9.7079e-02	  9.7079e-02	  3.0975e+00	  2.0282e+01	  3.4785e-01	  5.7799e-02	  1.0000e+00	  1.0028e+00	  1.6288e-01	  6.8082e-03	  5.1387e-01	
  3.7700e+02	  1.2555e+01	  4.3167e-08	  4.0299e-05	  5.0215e-03	  4.5201e-16	  9.4601e-06	  2.2019e+04	  6.3406e-02	  1.5531e-01	  3.7306e-01	  8.5345e-01	  1.1440e-02	  1.8660e+01	  1.8428e-03	  1.0664e-03	  1.5326e-01	  9.7131e-02	  9.7131e-02	  3.1019e+00	  2.0278e+01	  3.4785e-01	  5.7811e-02	  1.0000e+00	  1.0028e+00	  1.6294e-01	  6.8262e-03	  5.1494e-01	
  3.7800e+02	  1.2555e+01	  4.2883e-08	  4.0308e-05	  5.0443e-03	  4.5151e-16	  9.4597e-06	  2.2027e+04	  6.3389e-02	  1.5526e-01	  3.7297e-01	  8.5337e-01	  1.1435e-02	  1.8655e+01	  1.8455e-03	  1.0665e-03	  1.5327e-01	  9.7182e-02	  9.7182e-02	  3.1063e+00	  2.0274e+01	  3.4784e-01	  5.7823e-02	  1.0000e+00	  1.0028e+00	  1.6300e-01	  6.8442e-03	  5.1601e-01	
  3.7900e+02	  1.2556e+01	  4.2602e-08	  4.0317e-05	  5.0672e-03	  4.5102e-16	  9.4592e-06	  2.2036e+04	  6.3372e-02	  1.5521e-01	  3.7288e-01	  8.5328e-01	  1.1430e-02	  1.8650e+01	  1.8482e-03	  1.0667e-03	  1.5327e-01	  9.7233e-02	  9.7233e-02	  3.1106e+00	  2.0269e+01	  3.4783e-01	  5.7835e-02	  1.0000e+00	  1.0028e+00	  1.6306e-01	  6.8621e-03	  5.1708e-01	
  3.8000e+02	  1.2556e+01	  4.2322e-08	  4.0326e-05	  5.0902e-03	  4.5053e-16	  9.4588e-06	  2.2045e+04	  6.3355e-02	  1.5515e-01	  3.7279e-01	  8.5320e-01	  1.1424e-02	  1.8645e+01	  1.8509e-03	  1.0668e-03	  1.5328e-01	  9.7284e-02	  9.7284e-02	  3.1150e+00	  2.0265e+01	  3.4782e-01	  5.7847e-02	  1.0000e+00	  1.0028e+00	  1.6312e-01	  6.8801e-03	  5.1815e-01	
  3.8100e+02	  1.2556e+01	  4.2045e-08	  4.0336e-05	  5.1133e-03	  4.5004e-16	  9.4584e-06	  2.2053e+04	  6.3338e-02	  1.5510e-01	  3.7270e-01	  8.5311e-01	  1.1419e-02	  1.8640e+01	  1.8535e-03	  1.0670e-03	  1.5329e-01	  9.7335e-02	  9.7335e-02	  3.1193e+00	  2.0261e+01	  3.4782e-01	  5.7858e-02	  1.0000e+00	  1.0028e+00	  1.6318e-01	  6.8981e-03	  5.1922e-01	
  3.8200e+02	  1.2556e+01	  4.1769e-08	  4.0345e-05	  5.1364e-03	  4.4955e-16	  9.4579e-06	  2.2062e+04	  6.3321e-02	  1.5505e-01	  3.7261e-01	  8.5303e-01	  1.1414e-02	  1.8635e+01	  1.8562e-03	  1.0671e-03	  1.5330e-01	  9.7386e-02	  9.7386e-02	  3.1237e+00	  2.0256e+01	  3.4781e-01	  5.7869e-02	  1.0000e+00	  1.0029e+00	  1.6324e-01	  6.9161e-03	  5.2029e-01	
  3.8300e+02	  1.2556e+01	  4.1496e-08	  4.0354e-05	  5.1597e-03	  4.4907e-16	  9.4575e-06	  2.2070e+04	  6.3305e-02	  1.5500e-01	  3.7253e-01	  8.5294e-01	  1.1409e-02	  1.8630e+01	  1.8589e-03	  1.0673e-03	  1.5330e-01	  9.7437e-02	  9.7437e-02	  3.1280e+00	  2.0252e+01	  3.4781e-01	  5.7881e-02	  1.0000e+00	  1.0029e+00	  1.6330e-01	  6.9340e-03	  5.2136e-01	
  3.8400e+02	  1.2557e+01	  4.1225e-08	  4.0363e-05	  5.1829e-03	  4.4858e-16	  9.4570e-06	  2.2079e+04	  6.3288e-02	  1.5495e-01	  3.7244e-01	  8.5286e-01	  1.1404e-02	  1.8625e+01	  1.8615e-03	  1.0674e-03	  1.5331e-01	  9.7488e-02	  9.7488e-02	  3.1324e+00	  2.0248e+01	  3.4780e-01	  5.7892e-02	  1.0000e+00	  1.0029e+00	  1.6335e-01	  6.9520e-03	  5.2243e-01	
  3.8500e+02	  1.2557e+01	  4.0956e-08	  4.0372e-05	  5.2063e-03	  4.4810e-16	  9.4566e-06	  2.2087e+04	  6.3272e-02	  1.5490e-01	  3.7235e-01	  8.5277e-01	  1.1399e-02	  1.8620e+01	  1.8642e-03	  1.0676e-03	  1.5332e-01	  9.7539e-02	  9.7539e-02	  3.1368e+00	  2.0243e+01	  3.4780e-01	  5.7903e-02	  1.0000e+00	  1.0029e+00	  1.6341e-01	  6.9700e-03	  5.2350e-01	
