        Time	          pH	       Ozero	          HS	         CH4	        CO2g	         CO2	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	     OrgAcid	        Aero	        SulR	        Meth	       Caero	       Csulr	       Cmeth	
  1.0700e+02	  6.2962e+00	  2.5939e-08	  4.7529e-03	  1.8305e-04	  6.7214e-04	  1.2593e-02	  1.5338e+04	  8.0996e-02	  2.0824e-01	  4.5786e-01	  9.1643e-01	  3.1669e-02	  1.9913e+01	  1.0139e-03	  1.0005e-03	  2.0153e-01	  8.0687e-02	  8.0687e-02	  2.2094e+00	  2.1171e+01	  2.5540e-01	  7.6638e-03	  1.0321e+00	  1.0001e+00	  2.2935e-02	  3.6405e-01	  8.2437e-02	
  1.0800e+02	  6.2940e+00	  2.5872e-08	  4.7908e-03	  1.8381e-04	  6.7743e-04	  1.2659e-02	  1.5399e+04	  8.0780e-02	  2.0759e-01	  4.5690e-01	  9.1589e-01	  3.1027e-02	  1.9909e+01	  1.0178e-03	  1.0024e-03	  2.0066e-01	  8.0801e-02	  8.0801e-02	  2.2169e+00	  2.1163e+01	  2.5397e-01	  7.6650e-03	  1.0323e+00	  1.0001e+00	  2.2982e-02	  3.6692e-01	  8.2912e-02	
  1.0900e+02	  6.2918e+00	  2.5804e-08	  4.8286e-03	  1.8456e-04	  6.8270e-04	  1.2725e-02	  1.5460e+04	  8.0567e-02	  2.0695e-01	  4.5596e-01	  9.1536e-01	  3.0417e-02	  1.9905e+01	  1.0218e-03	  1.0042e-03	  1.9982e-01	  8.0914e-02	  8.0914e-02	  2.2244e+00	  2.1156e+01	  2.5254e-01	  7.6661e-03	  1.0326e+00	  1.0001e+00	  2.3029e-02	  3.6977e-01	  8.3382e-02	
  1.1000e+02	  6.2896e+00	  2.5734e-08	  4.8662e-03	  1.8530e-04	  6.8794e-04	  1.2791e-02	  1.5520e+04	  8.0358e-02	  2.0632e-01	  4.5502e-01	  9.1483e-01	  2.9837e-02	  1.9902e+01	  1.0258e-03	  1.0060e-03	  1.9900e-01	  8.1026e-02	  8.1026e-02	  2.2318e+00	  2.1148e+01	  2.5112e-01	  7.6673e-03	  1.0328e+00	  1.0001e+00	  2.3075e-02	  3.7262e-01	  8.3846e-02	
  1.1100e+02	  6.2875e+00	  2.5662e-08	  4.9037e-03	  1.8602e-04	  6.9316e-04	  1.2856e-02	  1.5579e+04	  8.0152e-02	  2.0570e-01	  4.5411e-01	  9.1431e-01	  2.9284e-02	  1.9898e+01	  1.0298e-03	  1.0079e-03	  1.9820e-01	  8.1137e-02	  8.1137e-02	  2.2393e+00	  2.1141e+01	  2.4969e-01	  7.6684e-03	  1.0331e+00	  1.0001e+00	  2.3121e-02	  3.7545e-01	  8.4304e-02	
  1.1200e+02	  6.2854e+00	  2.5587e-08	  4.9410e-03	  1.8674e-04	  6.9835e-04	  1.2921e-02	  1.5638e+04	  7.9950e-02	  2.0510e-01	  4.5321e-01	  9.1379e-01	  2.8758e-02	  1.9894e+01	  1.0337e-03	  1.0097e-03	  1.9743e-01	  8.1247e-02	  8.1247e-02	  2.2467e+00	  2.1133e+01	  2.4827e-01	  7.6696e-03	  1.0333e+00	  1.0001e+00	  2.3167e-02	  3.7827e-01	  8.4758e-02	
  1.1300e+02	  6.2833e+00	  2.5512e-08	  4.9782e-03	  1.8743e-04	  7.0352e-04	  1.2985e-02	  1.5696e+04	  7.9751e-02	  2.0450e-01	  4.5232e-01	  9.1328e-01	  2.8257e-02	  1.9891e+01	  1.0377e-03	  1.0114e-03	  1.9668e-01	  8.1357e-02	  8.1357e-02	  2.2540e+00	  2.1126e+01	  2.4685e-01	  7.6707e-03	  1.0336e+00	  1.0001e+00	  2.3213e-02	  3.8108e-01	  8.5206e-02	
  1.1400e+02	  6.2812e+00	  2.5434e-08	  5.0153e-03	  1.8812e-04	  7.0867e-04	  1.3049e-02	  1.5754e+04	  7.9556e-02	  2.0391e-01	  4.5144e-01	  9.1277e-01	  2.7780e-02	  1.9887e+01	  1.0417e-03	  1.0132e-03	  1.9595e-01	  8.1466e-02	  8.1466e-02	  2.2614e+00	  2.1119e+01	  2.4543e-01	  7.6718e-03	  1.0339e+00	  1.0001e+00	  2.3258e-02	  3.8388e-01	  8.5649e-02	
  1.1500e+02	  6.2792e+00	  2.5355e-08	  5.0523e-03	  1.8879e-04	  7.1380e-04	  1.3113e-02	  1.5810e+04	  7.9364e-02	  2.0333e-01	  4.5058e-01	  9.1227e-01	  2.7325e-02	  1.9883e+01	  1.0457e-03	  1.0149e-03	  1.9524e-01	  8.1573e-02	  8.1573e-02	  2.2687e+00	  2.1111e+01	  2.4402e-01	  7.6729e-03	  1.0341e+00	  1.0001e+00	  2.3303e-02	  3.8667e-01	  8.6087e-02	
  1.1600e+02	  6.2772e+00	  2.5274e-08	  5.0891e-03	  1.8945e-04	  7.1891e-04	  1.3177e-02	  1.5866e+04	  7.9175e-02	  2.0277e-01	  4.4973e-01	  9.1177e-01	  2.6891e-02	  1.9879e+01	  1.0497e-03	  1.0167e-03	  1.9455e-01	  8.1680e-02	  8.1680e-02	  2.2761e+00	  2.1104e+01	  2.4260e-01	  7.6740e-03	  1.0344e+00	  1.0001e+00	  2.3347e-02	  3.8945e-01	  8.6520e-02	
  1.1700e+02	  6.2752e+00	  2.5191e-08	  5.1258e-03	  1.9010e-04	  7.2399e-04	  1.3240e-02	  1.5922e+04	  7.8990e-02	  2.0221e-01	  4.4889e-01	  9.1128e-01	  2.6476e-02	  1.9875e+01	  1.0537e-03	  1.0184e-03	  1.9389e-01	  8.1787e-02	  8.1787e-02	  2.2834e+00	  2.1097e+01	  2.4119e-01	  7.6750e-03	  1.0346e+00	  1.0001e+00	  2.3391e-02	  3.9221e-01	  8.6948e-02	
  1.1800e+02	  6.2732e+00	  2.5108e-08	  5.1624e-03	  1.9074e-04	  7.2905e-04	  1.3302e-02	  1.5977e+04	  7.8807e-02	  2.0166e-01	  4.4807e-01	  9.1079e-01	  2.6081e-02	  1.9872e+01	  1.0577e-03	  1.0200e-03	  1.9324e-01	  8.1892e-02	  8.1892e-02	  2.2906e+00	  2.1089e+01	  2.3979e-01	  7.6761e-03	  1.0349e+00	  1.0001e+00	  2.3435e-02	  3.9497e-01	  8.7372e-02	
  1.1900e+02	  6.2713e+00	  2.5023e-08	  5.1988e-03	  1.9137e-04	  7.3409e-04	  1.3365e-02	  1.6031e+04	  7.8628e-02	  2.0112e-01	  4.4726e-01	  9.1031e-01	  2.5703e-02	  1.9868e+01	  1.0616e-03	  1.0217e-03	  1.9261e-01	  8.1997e-02	  8.1997e-02	  2.2979e+00	  2.1082e+01	  2.3839e-01	  7.6772e-03	  1.0351e+00	  1.0001e+00	  2.3479e-02	  3.9771e-01	  8.7791e-02	
  1.2000e+02	  6.2694e+00	  2.4936e-08	  5.2351e-03	  1.9199e-04	  7.3910e-04	  1.3427e-02	  1.6085e+04	  7.8451e-02	  2.0059e-01	  4.4645e-01	  9.0983e-01	  2.5342e-02	  1.9864e+01	  1.0656e-03	  1.0233e-03	  1.9200e-01	  8.2101e-02	  8.2101e-02	  2.3051e+00	  2.1075e+01	  2.3699e-01	  7.6782e-03	  1.0354e+00	  1.0001e+00	  2.3522e-02	  4.0045e-01	  8.8205e-02	
  1.2100e+02	  6.2675e+00	  2.4848e-08	  5.2714e-03	  1.9259e-04	  7.4410e-04	  1.3488e-02	  1.6138e+04	  7.8278e-02	  2.0006e-01	  4.4567e-01	  9.0935e-01	  2.4997e-02	  1.9860e+01	  1.0696e-03	  1.0249e-03	  1.9141e-01	  8.2204e-02	  8.2204e-02	  2.3124e+00	  2.1068e+01	  2.3560e-01	  7.6792e-03	  1.0356e+00	  1.0001e+00	  2.3565e-02	  4.0317e-01	  8.8614e-02	
  1.2200e+02	  6.2656e+00	  2.4759e-08	  5.3074e-03	  1.9318e-04	  7.4907e-04	  1.3550e-02	  1.6190e+04	  7.8107e-02	  1.9955e-01	  4.4489e-01	  9.0889e-01	  2.4667e-02	  1.9856e+01	  1.0736e-03	  1.0264e-03	  1.9083e-01	  8.2307e-02	  8.2307e-02	  2.3196e+00	  2.1060e+01	  2.3421e-01	  7.6803e-03	  1.0358e+00	  1.0001e+00	  2.3607e-02	  4.0588e-01	  8.9019e-02	
  1.2300e+02	  6.2638e+00	  2.4668e-08	  5.3434e-03	  1.9377e-04	  7.5402e-04	  1.3611e-02	  1.6242e+04	  7.7939e-02	  1.9904e-01	  4.4412e-01	  9.0842e-01	  2.4351e-02	  1.9852e+01	  1.0776e-03	  1.0279e-03	  1.9027e-01	  8.2409e-02	  8.2409e-02	  2.3267e+00	  2.1053e+01	  2.3282e-01	  7.6813e-03	  1.0361e+00	  1.0001e+00	  2.3650e-02	  4.0859e-01	  8.9420e-02	
  1.2400e+02	  6.2620e+00	  2.4577e-08	  5.3793e-03	  1.9434e-04	  7.5895e-04	  1.3672e-02	  1.6294e+04	  7.7774e-02	  1.9855e-01	  4.4337e-01	  9.0796e-01	  2.4048e-02	  1.9848e+01	  1.0816e-03	  1.0294e-03	  1.8973e-01	  8.2511e-02	  8.2511e-02	  2.3339e+00	  2.1046e+01	  2.3144e-01	  7.6823e-03	  1.0363e+00	  1.0001e+00	  2.3692e-02	  4.1128e-01	  8.9816e-02	
  1.2500e+02	  6.2602e+00	  2.4484e-08	  5.4150e-03	  1.9491e-04	  7.6386e-04	  1.3732e-02	  1.6344e+04	  7.7611e-02	  1.9806e-01	  4.4263e-01	  9.0750e-01	  2.3758e-02	  1.9844e+01	  1.0856e-03	  1.0308e-03	  1.8920e-01	  8.2612e-02	  8.2612e-02	  2.3410e+00	  2.1039e+01	  2.3007e-01	  7.6833e-03	  1.0366e+00	  1.0001e+00	  2.3734e-02	  4.1396e-01	  9.0208e-02	
  1.2600e+02	  6.2584e+00	  2.4390e-08	  5.4506e-03	  1.9546e-04	  7.6875e-04	  1.3792e-02	  1.6395e+04	  7.7451e-02	  1.9758e-01	  4.4189e-01	  9.0705e-01	  2.3480e-02	  1.9840e+01	  1.0896e-03	  1.0322e-03	  1.8868e-01	  8.2712e-02	  8.2712e-02	  2.3482e+00	  2.1032e+01	  2.2870e-01	  7.6842e-03	  1.0368e+00	  1.0001e+00	  2.3775e-02	  4.1664e-01	  9.0595e-02	
  1.2700e+02	  6.2566e+00	  2.4296e-08	  5.4861e-03	  1.9601e-04	  7.7361e-04	  1.3852e-02	  1.6444e+04	  7.7293e-02	  1.9710e-01	  4.4117e-01	  9.0660e-01	  2.3214e-02	  1.9836e+01	  1.0936e-03	  1.0336e-03	  1.8818e-01	  8.2811e-02	  8.2811e-02	  2.3553e+00	  2.1025e+01	  2.2733e-01	  7.6852e-03	  1.0371e+00	  1.0001e+00	  2.3816e-02	  4.1930e-01	  9.0978e-02	
  1.2800e+02	  6.2549e+00	  2.4200e-08	  5.5215e-03	  1.9654e-04	  7.7846e-04	  1.3911e-02	  1.6493e+04	  7.7138e-02	  1.9663e-01	  4.4046e-01	  9.0616e-01	  2.2958e-02	  1.9832e+01	  1.0976e-03	  1.0350e-03	  1.8770e-01	  8.2911e-02	  8.2911e-02	  2.3624e+00	  2.1018e+01	  2.2597e-01	  7.6862e-03	  1.0373e+00	  1.0001e+00	  2.3857e-02	  4.2195e-01	  9.1358e-02	
  1.2900e+02	  6.2532e+00	  2.4103e-08	  5.5568e-03	  1.9707e-04	  7.8328e-04	  1.3971e-02	  1.6542e+04	  7.6986e-02	  1.9617e-01	  4.3976e-01	  9.0572e-01	  2.2713e-02	  1.9828e+01	  1.1016e-03	  1.0363e-03	  1.8722e-01	  8.3009e-02	  8.3009e-02	  2.3695e+00	  2.1011e+01	  2.2461e-01	  7.6871e-03	  1.0376e+00	  1.0001e+00	  2.3898e-02	  4.2460e-01	  9.1733e-02	
  1.3000e+02	  6.2515e+00	  2.4006e-08	  5.5919e-03	  1.9759e-04	  7.8809e-04	  1.4029e-02	  1.6590e+04	  7.6836e-02	  1.9572e-01	  4.3907e-01	  9.0529e-01	  2.2477e-02	  1.9824e+01	  1.1056e-03	  1.0375e-03	  1.8676e-01	  8.3107e-02	  8.3107e-02	  2.3765e+00	  2.1003e+01	  2.2327e-01	  7.6881e-03	  1.0378e+00	  1.0001e+00	  2.3938e-02	  4.2723e-01	  9.2104e-02	
  1.3100e+02	  6.2498e+00	  2.3907e-08	  5.6270e-03	  1.9809e-04	  7.9287e-04	  1.4088e-02	  1.6637e+04	  7.6688e-02	  1.9528e-01	  4.3838e-01	  9.0486e-01	  2.2251e-02	  1.9820e+01	  1.1096e-03	  1.0388e-03	  1.8631e-01	  8.3204e-02	  8.3204e-02	  2.3836e+00	  2.0996e+01	  2.2192e-01	  7.6890e-03	  1.0380e+00	  1.0001e+00	  2.3978e-02	  4.2986e-01	  9.2471e-02	
  1.3200e+02	  6.2481e+00	  2.3808e-08	  5.6619e-03	  1.9859e-04	  7.9763e-04	  1.4146e-02	  1.6684e+04	  7.6542e-02	  1.9484e-01	  4.3771e-01	  9.0443e-01	  2.2033e-02	  1.9816e+01	  1.1136e-03	  1.0399e-03	  1.8588e-01	  8.3301e-02	  8.3301e-02	  2.3906e+00	  2.0989e+01	  2.2058e-01	  7.6899e-03	  1.0383e+00	  1.0001e+00	  2.4018e-02	  4.3247e-01	  9.2834e-02	
  1.3300e+02	  6.2465e+00	  2.3708e-08	  5.6967e-03	  1.9909e-04	  8.0237e-04	  1.4204e-02	  1.6731e+04	  7.6399e-02	  1.9441e-01	  4.3705e-01	  9.0401e-01	  2.1824e-02	  1.9812e+01	  1.1176e-03	  1.0411e-03	  1.8545e-01	  8.3398e-02	  8.3398e-02	  2.3976e+00	  2.0982e+01	  2.1925e-01	  7.6908e-03	  1.0385e+00	  1.0001e+00	  2.4057e-02	  4.3508e-01	  9.3194e-02	
  1.3400e+02	  6.2449e+00	  2.3608e-08	  5.7315e-03	  1.9957e-04	  8.0710e-04	  1.4262e-02	  1.6777e+04	  7.6258e-02	  1.9398e-01	  4.3640e-01	  9.0360e-01	  2.1623e-02	  1.9808e+01	  1.1216e-03	  1.0422e-03	  1.8504e-01	  8.3494e-02	  8.3494e-02	  2.4046e+00	  2.0975e+01	  2.1793e-01	  7.6918e-03	  1.0387e+00	  1.0001e+00	  2.4096e-02	  4.3767e-01	  9.3549e-02	
  1.3500e+02	  6.2433e+00	  2.3506e-08	  5.7661e-03	  2.0004e-04	  8.1180e-04	  1.4319e-02	  1.6822e+04	  7.6119e-02	  1.9356e-01	  4.3575e-01	  9.0318e-01	  2.1429e-02	  1.9804e+01	  1.1256e-03	  1.0433e-03	  1.8464e-01	  8.3589e-02	  8.3589e-02	  2.4116e+00	  2.0968e+01	  2.1661e-01	  7.6927e-03	  1.0390e+00	  1.0001e+00	  2.4135e-02	  4.4026e-01	  9.3901e-02	
  1.3600e+02	  6.2417e+00	  2.3404e-08	  5.8006e-03	  2.0051e-04	  8.1648e-04	  1.4376e-02	  1.6867e+04	  7.5982e-02	  1.9315e-01	  4.3512e-01	  9.0277e-01	  2.1242e-02	  1.9800e+01	  1.1296e-03	  1.0444e-03	  1.8425e-01	  8.3684e-02	  8.3684e-02	  2.4186e+00	  2.0961e+01	  2.1529e-01	  7.6935e-03	  1.0392e+00	  1.0001e+00	  2.4174e-02	  4.4284e-01	  9.4249e-02	
  1.3700e+02	  6.2401e+00	  2.3301e-08	  5.8349e-03	  2.0097e-04	  8.2114e-04	  1.4433e-02	  1.6912e+04	  7.5848e-02	  1.9275e-01	  4.3449e-01	  9.0237e-01	  2.1062e-02	  1.9795e+01	  1.1336e-03	  1.0454e-03	  1.8387e-01	  8.3778e-02	  8.3778e-02	  2.4255e+00	  2.0954e+01	  2.1399e-01	  7.6944e-03	  1.0395e+00	  1.0001e+00	  2.4212e-02	  4.4540e-01	  9.4593e-02	
  1.3800e+02	  6.2386e+00	  2.3198e-08	  5.8692e-03	  2.0142e-04	  8.2579e-04	  1.4489e-02	  1.6955e+04	  7.5715e-02	  1.9235e-01	  4.3387e-01	  9.0197e-01	  2.0889e-02	  1.9791e+01	  1.1376e-03	  1.0464e-03	  1.8349e-01	  8.3872e-02	  8.3872e-02	  2.4324e+00	  2.0948e+01	  2.1269e-01	  7.6953e-03	  1.0397e+00	  1.0001e+00	  2.4250e-02	  4.4796e-01	  9.4934e-02	
  1.3900e+02	  6.2370e+00	  2.3094e-08	  5.9034e-03	  2.0187e-04	  8.3041e-04	  1.4546e-02	  1.6999e+04	  7.5585e-02	  1.9195e-01	  4.3327e-01	  9.0157e-01	  2.0721e-02	  1.9787e+01	  1.1416e-03	  1.0473e-03	  1.8313e-01	  8.3966e-02	  8.3966e-02	  2.4394e+00	  2.0941e+01	  2.1139e-01	  7.6962e-03	  1.0399e+00	  1.0001e+00	  2.4288e-02	  4.5051e-01	  9.5271e-02	
  1.4000e+02	  6.2355e+00	  2.2991e-08	  5.9374e-03	  2.0230e-04	  8.3501e-04	  1.4601e-02	  1.7042e+04	  7.5456e-02	  1.9157e-01	  4.3267e-01	  9.0118e-01	  2.0560e-02	  1.9783e+01	  1.1456e-03	  1.0483e-03	  1.8278e-01	  8.4059e-02	  8.4059e-02	  2.4463e+00	  2.0934e+01	  2.1010e-01	  7.6970e-03	  1.0402e+00	  1.0001e+00	  2.4326e-02	  4.5305e-01	  9.5605e-02	
  1.4100e+02	  6.2340e+00	  2.2886e-08	  5.9714e-03	  2.0273e-04	  8.3959e-04	  1.4657e-02	  1.7084e+04	  7.5329e-02	  1.9119e-01	  4.3207e-01	  9.0079e-01	  2.0404e-02	  1.9779e+01	  1.1496e-03	  1.0491e-03	  1.8243e-01	  8.4152e-02	  8.4152e-02	  2.4532e+00	  2.0927e+01	  2.0882e-01	  7.6979e-03	  1.0404e+00	  1.0001e+00	  2.4363e-02	  4.5558e-01	  9.5935e-02	
  1.4200e+02	  6.2325e+00	  2.2781e-08	  6.0052e-03	  2.0316e-04	  8.4415e-04	  1.4712e-02	  1.7126e+04	  7.5205e-02	  1.9081e-01	  4.3149e-01	  9.0040e-01	  2.0253e-02	  1.9775e+01	  1.1535e-03	  1.0500e-03	  1.8210e-01	  8.4244e-02	  8.4244e-02	  2.4600e+00	  2.0920e+01	  2.0755e-01	  7.6987e-03	  1.0406e+00	  1.0001e+00	  2.4400e-02	  4.5811e-01	  9.6261e-02	
  1.4300e+02	  6.2310e+00	  2.2676e-08	  6.0389e-03	  2.0357e-04	  8.4870e-04	  1.4768e-02	  1.7168e+04	  7.5082e-02	  1.9044e-01	  4.3091e-01	  9.0002e-01	  2.0107e-02	  1.9770e+01	  1.1575e-03	  1.0508e-03	  1.8177e-01	  8.4336e-02	  8.4336e-02	  2.4669e+00	  2.0913e+01	  2.0628e-01	  7.6995e-03	  1.0408e+00	  1.0001e+00	  2.4437e-02	  4.6062e-01	  9.6585e-02	
  1.4400e+02	  6.2296e+00	  2.2570e-08	  6.0726e-03	  2.0398e-04	  8.5322e-04	  1.4822e-02	  1.7209e+04	  7.4961e-02	  1.9007e-01	  4.3035e-01	  8.9965e-01	  1.9966e-02	  1.9766e+01	  1.1615e-03	  1.0516e-03	  1.8145e-01	  8.4427e-02	  8.4427e-02	  2.4737e+00	  2.0906e+01	  2.0502e-01	  7.7003e-03	  1.0411e+00	  1.0001e+00	  2.4473e-02	  4.6312e-01	  9.6905e-02	
  1.4500e+02	  6.2282e+00	  2.2464e-08	  6.1061e-03	  2.0438e-04	  8.5773e-04	  1.4877e-02	  1.7250e+04	  7.4841e-02	  1.8971e-01	  4.2979e-01	  8.9927e-01	  1.9830e-02	  1.9762e+01	  1.1655e-03	  1.0524e-03	  1.8114e-01	  8.4518e-02	  8.4518e-02	  2.4806e+00	  2.0899e+01	  2.0377e-01	  7.7012e-03	  1.0413e+00	  1.0001e+00	  2.4510e-02	  4.6562e-01	  9.7221e-02	
  1.4600e+02	  6.2267e+00	  2.2358e-08	  6.1395e-03	  2.0478e-04	  8.6221e-04	  1.4931e-02	  1.7290e+04	  7.4724e-02	  1.8936e-01	  4.2923e-01	  8.9890e-01	  1.9698e-02	  1.9758e+01	  1.1694e-03	  1.0531e-03	  1.8083e-01	  8.4609e-02	  8.4609e-02	  2.4874e+00	  2.0893e+01	  2.0252e-01	  7.7020e-03	  1.0415e+00	  1.0001e+00	  2.4546e-02	  4.6810e-01	  9.7535e-02	
  1.4700e+02	  6.2253e+00	  2.2251e-08	  6.1728e-03	  2.0516e-04	  8.6668e-04	  1.4985e-02	  1.7330e+04	  7.4608e-02	  1.8901e-01	  4.2869e-01	  8.9854e-01	  1.9570e-02	  1.9754e+01	  1.1734e-03	  1.0538e-03	  1.8053e-01	  8.4699e-02	  8.4699e-02	  2.4942e+00	  2.0886e+01	  2.0129e-01	  7.7028e-03	  1.0418e+00	  1.0001e+00	  2.4581e-02	  4.7058e-01	  9.7845e-02	
  1.4800e+02	  6.2239e+00	  2.2144e-08	  6.2060e-03	  2.0555e-04	  8.7112e-04	  1.5039e-02	  1.7369e+04	  7.4494e-02	  1.8867e-01	  4.2815e-01	  8.9817e-01	  1.9447e-02	  1.9749e+01	  1.1774e-03	  1.0545e-03	  1.8024e-01	  8.4789e-02	  8.4789e-02	  2.5010e+00	  2.0879e+01	  2.0005e-01	  7.7035e-03	  1.0420e+00	  1.0001e+00	  2.4617e-02	  4.7305e-01	  9.8151e-02	
  1.4900e+02	  6.2225e+00	  2.2037e-08	  6.2391e-03	  2.0592e-04	  8.7555e-04	  1.5092e-02	  1.7408e+04	  7.4381e-02	  1.8833e-01	  4.2762e-01	  8.9782e-01	  1.9327e-02	  1.9745e+01	  1.1813e-03	  1.0551e-03	  1.7996e-01	  8.4878e-02	  8.4878e-02	  2.5078e+00	  2.0872e+01	  1.9883e-01	  7.7043e-03	  1.0422e+00	  1.0001e+00	  2.4652e-02	  4.7551e-01	  9.8455e-02	
  1.5000e+02	  6.2212e+00	  2.1930e-08	  6.2720e-03	  2.0629e-04	  8.7996e-04	  1.5145e-02	  1.7446e+04	  7.4271e-02	  1.8799e-01	  4.2710e-01	  8.9746e-01	  1.9210e-02	  1.9741e+01	  1.1853e-03	  1.0557e-03	  1.7968e-01	  8.4967e-02	  8.4967e-02	  2.5145e+00	  2.0865e+01	  1.9761e-01	  7.7051e-03	  1.0424e+00	  1.0001e+00	  2.4687e-02	  4.7796e-01	  9.8756e-02	
  1.5100e+02	  6.2198e+00	  2.1823e-08	  6.3049e-03	  2.0666e-04	  8.8434e-04	  1.5198e-02	  1.7484e+04	  7.4161e-02	  1.8767e-01	  4.2658e-01	  8.9711e-01	  1.9097e-02	  1.9737e+01	  1.1892e-03	  1.0563e-03	  1.7941e-01	  8.5056e-02	  8.5056e-02	  2.5213e+00	  2.0859e+01	  1.9641e-01	  7.7059e-03	  1.0427e+00	  1.0001e+00	  2.4722e-02	  4.8040e-01	  9.9053e-02	
  1.5200e+02	  6.2185e+00	  2.1715e-08	  6.3377e-03	  2.0702e-04	  8.8871e-04	  1.5251e-02	  1.7522e+04	  7.4054e-02	  1.8734e-01	  4.2607e-01	  8.9676e-01	  1.8988e-02	  1.9732e+01	  1.1931e-03	  1.0568e-03	  1.7914e-01	  8.5145e-02	  8.5145e-02	  2.5280e+00	  2.0852e+01	  1.9520e-01	  7.7066e-03	  1.0429e+00	  1.0001e+00	  2.4757e-02	  4.8283e-01	  9.9348e-02	
  1.5300e+02	  6.2172e+00	  2.1607e-08	  6.3703e-03	  2.0737e-04	  8.9306e-04	  1.5303e-02	  1.7559e+04	  7.3948e-02	  1.8702e-01	  4.2557e-01	  8.9642e-01	  1.8881e-02	  1.9728e+01	  1.1971e-03	  1.0574e-03	  1.7888e-01	  8.5233e-02	  8.5233e-02	  2.5347e+00	  2.0845e+01	  1.9401e-01	  7.7074e-03	  1.0431e+00	  1.0001e+00	  2.4791e-02	  4.8525e-01	  9.9639e-02	
  1.5400e+02	  6.2159e+00	  2.1500e-08	  6.4029e-03	  2.0771e-04	  8.9740e-04	  1.5355e-02	  1.7596e+04	  7.3843e-02	  1.8671e-01	  4.2507e-01	  8.9608e-01	  1.8778e-02	  1.9724e+01	  1.2010e-03	  1.0579e-03	  1.7863e-01	  8.5320e-02	  8.5320e-02	  2.5414e+00	  2.0839e+01	  1.9282e-01	  7.7081e-03	  1.0433e+00	  1.0001e+00	  2.4825e-02	  4.8767e-01	  9.9928e-02	
  1.5500e+02	  6.2146e+00	  2.1392e-08	  6.4353e-03	  2.0806e-04	  9.0171e-04	  1.5407e-02	  1.7633e+04	  7.3740e-02	  1.8640e-01	  4.2458e-01	  8.9574e-01	  1.8677e-02	  1.9719e+01	  1.2049e-03	  1.0584e-03	  1.7838e-01	  8.5408e-02	  8.5408e-02	  2.5481e+00	  2.0832e+01	  1.9165e-01	  7.7089e-03	  1.0436e+00	  1.0001e+00	  2.4859e-02	  4.9007e-01	  1.0021e-01	
  1.5600e+02	  6.2133e+00	  2.1284e-08	  6.4676e-03	  2.0839e-04	  9.0600e-04	  1.5459e-02	  1.7669e+04	  7.3639e-02	  1.8609e-01	  4.2410e-01	  8.9541e-01	  1.8580e-02	  1.9715e+01	  1.2089e-03	  1.0588e-03	  1.7813e-01	  8.5495e-02	  8.5495e-02	  2.5548e+00	  2.0825e+01	  1.9048e-01	  7.7096e-03	  1.0438e+00	  1.0001e+00	  2.4892e-02	  4.9247e-01	  1.0050e-01	
  1.5700e+02	  6.2120e+00	  2.1177e-08	  6.4999e-03	  2.0872e-04	  9.1028e-04	  1.5510e-02	  1.7704e+04	  7.3538e-02	  1.8579e-01	  4.2363e-01	  8.9507e-01	  1.8484e-02	  1.9711e+01	  1.2128e-03	  1.0593e-03	  1.7789e-01	  8.5582e-02	  8.5582e-02	  2.5615e+00	  2.0819e+01	  1.8931e-01	  7.7103e-03	  1.0440e+00	  1.0001e+00	  2.4926e-02	  4.9486e-01	  1.0078e-01	
  1.5800e+02	  6.2107e+00	  2.1069e-08	  6.5320e-03	  2.0905e-04	  9.1453e-04	  1.5561e-02	  1.7739e+04	  7.3440e-02	  1.8549e-01	  4.2316e-01	  8.9475e-01	  1.8392e-02	  1.9706e+01	  1.2167e-03	  1.0597e-03	  1.7766e-01	  8.5668e-02	  8.5668e-02	  2.5681e+00	  2.0812e+01	  1.8816e-01	  7.7110e-03	  1.0442e+00	  1.0001e+00	  2.4959e-02	  4.9724e-01	  1.0105e-01	
  1.5900e+02	  6.2095e+00	  2.0960e-08	  6.5640e-03	  2.0937e-04	  9.1877e-04	  1.5612e-02	  1.7774e+04	  7.3342e-02	  1.8520e-01	  4.2269e-01	  8.9442e-01	  1.8302e-02	  1.9702e+01	  1.2206e-03	  1.0600e-03	  1.7743e-01	  8.5754e-02	  8.5754e-02	  2.5748e+00	  2.0805e+01	  1.8701e-01	  7.7117e-03	  1.0444e+00	  1.0001e+00	  2.4992e-02	  4.9961e-01	  1.0133e-01	
  1.6000e+02	  6.2083e+00	  2.0854e-08	  6.5959e-03	  2.0968e-04	  9.2299e-04	  1.5663e-02	  1.7809e+04	  7.3246e-02	  1.8491e-01	  4.2224e-01	  8.9410e-01	  1.8214e-02	  1.9698e+01	  1.2245e-03	  1.0604e-03	  1.7720e-01	  8.5840e-02	  8.5840e-02	  2.5814e+00	  2.0799e+01	  1.8587e-01	  7.7124e-03	  1.0446e+00	  1.0001e+00	  2.5025e-02	  5.0197e-01	  1.0160e-01	
