          pe	        Time	          pH	       Ozero	          HS	         CH4	        CO2g	         CO2	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	     OrgAcid	        Aero	        SulR	        Meth	       Caero	       Csulr	       Cmeth	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	         FeS	      Pyrite	
    -6.78236	  7.4000e+01	  5.9902e+00	  7.9049e-05	  1.6025e-04	  1.4486e-05	  1.0754e-02	  1.5965e-02	  1.4734e+04	  8.3204e-02	  2.1487e-01	  4.6753e-01	  9.2165e-01	  2.1129e-01	  1.8397e+01	  1.5035e+00	  6.8039e-03	  7.5895e-01	  1.1165e-01	  1.1165e-01	  6.1778e+00	  1.7293e+01	  9.0882e-02	  1.2231e+00	  1.0013e+00	  1.0000e+00	  5.4425e-01	  1.2654e-02	  0.0000e+00	  1.3185e-02	  5.8396e-04	  1.8859e-02	  8.8786e-03	  9.7430e-05	  5.2430e-02	  1.6704e-03	  3.1201e-04	  1.5965e-02	  0.0000e+00	  1.9067e-03	
    -6.78314	  7.5000e+01	  5.9890e+00	  7.9035e-05	  1.6349e-04	  1.4487e-05	  1.0860e-02	  1.6111e-02	  1.4844e+04	  8.2793e-02	  2.1364e-01	  4.6574e-01	  9.2071e-01	  2.0320e-01	  1.8403e+01	  1.5005e+00	  6.7454e-03	  7.5114e-01	  1.1229e-01	  1.1229e-01	  6.2262e+00	  1.7245e+01	  9.0700e-02	  1.2251e+00	  1.0013e+00	  1.0000e+00	  5.4932e-01	  1.2887e-02	  0.0000e+00	  1.3331e-02	  5.8897e-04	  1.8996e-02	  8.9483e-03	  9.7426e-05	  5.2865e-02	  1.6822e-03	  3.1299e-04	  1.6111e-02	  0.0000e+00	  1.9094e-03	
    -6.78391	  7.6000e+01	  5.9878e+00	  7.9021e-05	  1.6673e-04	  1.4489e-05	  1.0965e-02	  1.6256e-02	  1.4952e+04	  8.2391e-02	  2.1243e-01	  4.6399e-01	  9.1978e-01	  1.9555e-01	  1.8409e+01	  1.4974e+00	  6.6908e-03	  7.4334e-01	  1.1293e-01	  1.1293e-01	  6.2740e+00	  1.7197e+01	  9.0534e-02	  1.2272e+00	  1.0013e+00	  1.0000e+00	  5.5433e-01	  1.3119e-02	  0.0000e+00	  1.3477e-02	  5.9394e-04	  1.9132e-02	  9.0174e-03	  9.7416e-05	  5.3295e-02	  1.6938e-03	  3.1395e-04	  1.6256e-02	  0.0000e+00	  1.9119e-03	
    -6.78468	  7.7000e+01	  5.9867e+00	  7.9007e-05	  1.6996e-04	  1.4490e-05	  1.1068e-02	  1.6398e-02	  1.5059e+04	  8.1998e-02	  2.1125e-01	  4.6227e-01	  9.1885e-01	  1.8829e-01	  1.8415e+01	  1.4943e+00	  6.6400e-03	  7.3558e-01	  1.1355e-01	  1.1355e-01	  6.3211e+00	  1.7150e+01	  9.0383e-02	  1.2292e+00	  1.0013e+00	  1.0000e+00	  5.5927e-01	  1.3350e-02	  0.0000e+00	  1.3621e-02	  5.9886e-04	  1.9266e-02	  9.0857e-03	  9.7401e-05	  5.3721e-02	  1.7053e-03	  3.1489e-04	  1.6398e-02	  0.0000e+00	  1.9144e-03	
    -6.78546	  7.8000e+01	  5.9856e+00	  7.8994e-05	  1.7320e-04	  1.4491e-05	  1.1171e-02	  1.6539e-02	  1.5165e+04	  8.1614e-02	  2.1010e-01	  4.6059e-01	  9.1793e-01	  1.8142e-01	  1.8420e+01	  1.4912e+00	  6.5927e-03	  7.2784e-01	  1.1417e-01	  1.1417e-01	  6.3676e+00	  1.7103e+01	  9.0246e-02	  1.2312e+00	  1.0014e+00	  1.0000e+00	  5.6415e-01	  1.3580e-02	  0.0000e+00	  1.3764e-02	  6.0375e-04	  1.9398e-02	  9.1533e-03	  9.7382e-05	  5.4142e-02	  1.7166e-03	  3.1583e-04	  1.6539e-02	  0.0000e+00	  1.9167e-03	
    -6.78623	  7.9000e+01	  5.9845e+00	  7.8980e-05	  1.7642e-04	  1.4493e-05	  1.1272e-02	  1.6679e-02	  1.5270e+04	  8.1238e-02	  2.0897e-01	  4.5893e-01	  9.1702e-01	  1.7491e-01	  1.8426e+01	  1.4882e+00	  6.5489e-03	  7.2015e-01	  1.1478e-01	  1.1478e-01	  6.4135e+00	  1.7057e+01	  9.0123e-02	  1.2332e+00	  1.0014e+00	  1.0000e+00	  5.6897e-01	  1.3810e-02	  0.0000e+00	  1.3906e-02	  6.0859e-04	  1.9529e-02	  9.2202e-03	  9.7358e-05	  5.4560e-02	  1.7278e-03	  3.1674e-04	  1.6679e-02	  0.0000e+00	  1.9189e-03	
      -6.787	  8.0000e+01	  5.9835e+00	  7.8967e-05	  1.7965e-04	  1.4494e-05	  1.1372e-02	  1.6817e-02	  1.5373e+04	  8.0871e-02	  2.0787e-01	  4.5731e-01	  9.1612e-01	  1.6874e-01	  1.8431e+01	  1.4851e+00	  6.5085e-03	  7.1249e-01	  1.1538e-01	  1.1538e-01	  6.4589e+00	  1.7011e+01	  9.0013e-02	  1.2351e+00	  1.0014e+00	  1.0000e+00	  5.7373e-01	  1.4039e-02	  0.0000e+00	  1.4047e-02	  6.1340e-04	  1.9659e-02	  9.2865e-03	  9.7330e-05	  5.4973e-02	  1.7389e-03	  3.1765e-04	  1.6817e-02	  0.0000e+00	  1.9210e-03	
    -6.78777	  8.1000e+01	  5.9825e+00	  7.8954e-05	  1.8286e-04	  1.4495e-05	  1.1470e-02	  1.6953e-02	  1.5476e+04	  8.0512e-02	  2.0679e-01	  4.5571e-01	  9.1522e-01	  1.6289e-01	  1.8436e+01	  1.4821e+00	  6.4713e-03	  7.0487e-01	  1.1598e-01	  1.1598e-01	  6.5036e+00	  1.6966e+01	  8.9917e-02	  1.2371e+00	  1.0014e+00	  1.0000e+00	  5.7843e-01	  1.4267e-02	  0.0000e+00	  1.4187e-02	  6.1817e-04	  1.9787e-02	  9.3520e-03	  9.7298e-05	  5.5381e-02	  1.7498e-03	  3.1854e-04	  1.6953e-02	  0.0000e+00	  1.9231e-03	
    -6.78853	  8.2000e+01	  5.9815e+00	  7.8941e-05	  1.8607e-04	  1.4497e-05	  1.1568e-02	  1.7088e-02	  1.5577e+04	  8.0160e-02	  2.0573e-01	  4.5414e-01	  9.1433e-01	  1.5735e-01	  1.8440e+01	  1.4791e+00	  6.4371e-03	  6.9730e-01	  1.1656e-01	  1.1656e-01	  6.5478e+00	  1.6922e+01	  8.9834e-02	  1.2390e+00	  1.0014e+00	  1.0000e+00	  5.8308e-01	  1.4494e-02	  0.0000e+00	  1.4326e-02	  6.2289e-04	  1.9913e-02	  9.4169e-03	  9.7263e-05	  5.5786e-02	  1.7606e-03	  3.1942e-04	  1.7088e-02	  0.0000e+00	  1.9250e-03	
    -6.78929	  8.3000e+01	  5.9805e+00	  7.8928e-05	  1.8927e-04	  1.4498e-05	  1.1664e-02	  1.7221e-02	  1.5677e+04	  7.9816e-02	  2.0469e-01	  4.5261e-01	  9.1345e-01	  1.5209e-01	  1.8445e+01	  1.4760e+00	  6.4059e-03	  6.8979e-01	  1.1714e-01	  1.1714e-01	  6.5915e+00	  1.6878e+01	  8.9763e-02	  1.2408e+00	  1.0015e+00	  1.0000e+00	  5.8767e-01	  1.4720e-02	  0.0000e+00	  1.4464e-02	  6.2758e-04	  2.0039e-02	  9.4810e-03	  9.7225e-05	  5.6187e-02	  1.7713e-03	  3.2028e-04	  1.7221e-02	  0.0000e+00	  1.9269e-03	
    -6.79005	  8.4000e+01	  5.9796e+00	  7.8915e-05	  1.9247e-04	  1.4499e-05	  1.1760e-02	  1.7353e-02	  1.5776e+04	  7.9479e-02	  2.0368e-01	  4.5109e-01	  9.1257e-01	  1.4710e-01	  1.8449e+01	  1.4730e+00	  6.3775e-03	  6.8232e-01	  1.1771e-01	  1.1771e-01	  6.6346e+00	  1.6835e+01	  8.9705e-02	  1.2427e+00	  1.0015e+00	  1.0000e+00	  5.9220e-01	  1.4946e-02	  0.0000e+00	  1.4601e-02	  6.3223e-04	  2.0162e-02	  9.5446e-03	  9.7184e-05	  5.6583e-02	  1.7819e-03	  3.2114e-04	  1.7353e-02	  0.0000e+00	  1.9286e-03	
     -6.7908	  8.5000e+01	  5.9787e+00	  7.8902e-05	  1.9565e-04	  1.4500e-05	  1.1854e-02	  1.7484e-02	  1.5874e+04	  7.9149e-02	  2.0269e-01	  4.4961e-01	  9.1170e-01	  1.4236e-01	  1.8453e+01	  1.4700e+00	  6.3519e-03	  6.7491e-01	  1.1827e-01	  1.1827e-01	  6.6772e+00	  1.6792e+01	  8.9659e-02	  1.2445e+00	  1.0015e+00	  1.0000e+00	  5.9668e-01	  1.5171e-02	  0.0000e+00	  1.4736e-02	  6.3684e-04	  2.0284e-02	  9.6074e-03	  9.7140e-05	  5.6976e-02	  1.7923e-03	  3.2198e-04	  1.7484e-02	  0.0000e+00	  1.9303e-03	
    -6.79155	  8.6000e+01	  5.9778e+00	  7.8890e-05	  1.9883e-04	  1.4502e-05	  1.1947e-02	  1.7613e-02	  1.5971e+04	  7.8826e-02	  2.0172e-01	  4.4815e-01	  9.1084e-01	  1.3786e-01	  1.8457e+01	  1.4670e+00	  6.3288e-03	  6.6756e-01	  1.1882e-01	  1.1882e-01	  6.7193e+00	  1.6750e+01	  8.9625e-02	  1.2464e+00	  1.0015e+00	  1.0000e+00	  6.0111e-01	  1.5394e-02	  0.0000e+00	  1.4870e-02	  6.4141e-04	  2.0405e-02	  9.6697e-03	  9.7095e-05	  5.7365e-02	  1.8026e-03	  3.2280e-04	  1.7613e-02	  0.0000e+00	  1.9320e-03	
     -6.7923	  8.7000e+01	  5.9769e+00	  7.8878e-05	  2.0200e-04	  1.4503e-05	  1.2040e-02	  1.7740e-02	  1.6067e+04	  7.8510e-02	  2.0076e-01	  4.4672e-01	  9.0999e-01	  1.3359e-01	  1.8461e+01	  1.4640e+00	  6.3083e-03	  6.6027e-01	  1.1936e-01	  1.1936e-01	  6.7609e+00	  1.6708e+01	  8.9603e-02	  1.2481e+00	  1.0016e+00	  1.0000e+00	  6.0548e-01	  1.5617e-02	  0.0000e+00	  1.5004e-02	  6.4594e-04	  2.0525e-02	  9.7312e-03	  9.7047e-05	  5.7749e-02	  1.8128e-03	  3.2362e-04	  1.7740e-02	  0.0000e+00	  1.9335e-03	
    -6.79303	  8.8000e+01	  5.9761e+00	  7.8865e-05	  2.0516e-04	  1.4504e-05	  1.2131e-02	  1.7867e-02	  1.6162e+04	  7.8200e-02	  1.9983e-01	  4.4531e-01	  9.0914e-01	  1.2954e-01	  1.8465e+01	  1.4610e+00	  6.2901e-03	  6.5305e-01	  1.1990e-01	  1.1990e-01	  6.8020e+00	  1.6667e+01	  8.9592e-02	  1.2499e+00	  1.0016e+00	  1.0000e+00	  6.0981e-01	  1.5839e-02	  0.0000e+00	  1.5136e-02	  6.5043e-04	  2.0643e-02	  9.7922e-03	  9.6997e-05	  5.8130e-02	  1.8228e-03	  3.2443e-04	  1.7867e-02	  0.0000e+00	  1.9350e-03	
    -6.79377	  8.9000e+01	  5.9753e+00	  7.8853e-05	  2.0831e-04	  1.4505e-05	  1.2221e-02	  1.7992e-02	  1.6255e+04	  7.7896e-02	  1.9892e-01	  4.4393e-01	  9.0830e-01	  1.2568e-01	  1.8468e+01	  1.4580e+00	  6.2742e-03	  6.4588e-01	  1.2043e-01	  1.2043e-01	  6.8427e+00	  1.6626e+01	  8.9592e-02	  1.2517e+00	  1.0016e+00	  1.0000e+00	  6.1408e-01	  1.6060e-02	  0.0000e+00	  1.5267e-02	  6.5489e-04	  2.0760e-02	  9.8525e-03	  9.6946e-05	  5.8507e-02	  1.8328e-03	  3.2522e-04	  1.7992e-02	  0.0000e+00	  1.9365e-03	
    -6.79449	  9.0000e+01	  5.9745e+00	  7.8841e-05	  2.1145e-04	  1.4507e-05	  1.2310e-02	  1.8115e-02	  1.6348e+04	  7.7599e-02	  1.9802e-01	  4.4257e-01	  9.0747e-01	  1.2201e-01	  1.8472e+01	  1.4550e+00	  6.2605e-03	  6.3879e-01	  1.2095e-01	  1.2095e-01	  6.8829e+00	  1.6586e+01	  8.9603e-02	  1.2534e+00	  1.0016e+00	  1.0000e+00	  6.1831e-01	  1.6280e-02	  0.0000e+00	  1.5397e-02	  6.5931e-04	  2.0875e-02	  9.9122e-03	  9.6893e-05	  5.8880e-02	  1.8426e-03	  3.2600e-04	  1.8115e-02	  0.0000e+00	  1.9378e-03	
    -6.79522	  9.1000e+01	  5.9737e+00	  7.8829e-05	  2.1458e-04	  1.4508e-05	  1.2399e-02	  1.8237e-02	  1.6440e+04	  7.7307e-02	  1.9714e-01	  4.4123e-01	  9.0664e-01	  1.1852e-01	  1.8475e+01	  1.4520e+00	  6.2489e-03	  6.3176e-01	  1.2147e-01	  1.2147e-01	  6.9226e+00	  1.6546e+01	  8.9624e-02	  1.2551e+00	  1.0016e+00	  1.0000e+00	  6.2249e-01	  1.6500e-02	  0.0000e+00	  1.5527e-02	  6.6369e-04	  2.0990e-02	  9.9713e-03	  9.6839e-05	  5.9249e-02	  1.8523e-03	  3.2677e-04	  1.8237e-02	  0.0000e+00	  1.9392e-03	
    -6.79593	  9.2000e+01	  5.9729e+00	  7.8818e-05	  2.1770e-04	  1.4509e-05	  1.2486e-02	  1.8359e-02	  1.6531e+04	  7.7021e-02	  1.9628e-01	  4.3992e-01	  9.0583e-01	  1.1520e-01	  1.8478e+01	  1.4490e+00	  6.2393e-03	  6.2479e-01	  1.2197e-01	  1.2197e-01	  6.9620e+00	  1.6506e+01	  8.9656e-02	  1.2568e+00	  1.0017e+00	  1.0000e+00	  6.2662e-01	  1.6718e-02	  0.0000e+00	  1.5655e-02	  6.6803e-04	  2.1103e-02	  1.0030e-02	  9.6784e-05	  5.9615e-02	  1.8619e-03	  3.2753e-04	  1.8359e-02	  0.0000e+00	  1.9405e-03	
    -6.79664	  9.3000e+01	  5.9722e+00	  7.8806e-05	  2.2081e-04	  1.4510e-05	  1.2572e-02	  1.8478e-02	  1.6620e+04	  7.6741e-02	  1.9544e-01	  4.3863e-01	  9.0501e-01	  1.1204e-01	  1.8481e+01	  1.4461e+00	  6.2316e-03	  6.1790e-01	  1.2247e-01	  1.2247e-01	  7.0008e+00	  1.6467e+01	  8.9698e-02	  1.2585e+00	  1.0017e+00	  1.0000e+00	  6.3071e-01	  1.6935e-02	  0.0000e+00	  1.5781e-02	  6.7234e-04	  2.1214e-02	  1.0088e-02	  9.6728e-05	  5.9977e-02	  1.8713e-03	  3.2828e-04	  1.8478e-02	  0.0000e+00	  1.9417e-03	
    -6.79734	  9.4000e+01	  5.9714e+00	  7.8795e-05	  2.2391e-04	  1.4511e-05	  1.2658e-02	  1.8597e-02	  1.6709e+04	  7.6466e-02	  1.9461e-01	  4.3736e-01	  9.0421e-01	  1.0902e-01	  1.8484e+01	  1.4431e+00	  6.2258e-03	  6.1108e-01	  1.2296e-01	  1.2296e-01	  7.0393e+00	  1.6428e+01	  8.9751e-02	  1.2601e+00	  1.0017e+00	  1.0000e+00	  6.3475e-01	  1.7152e-02	  0.0000e+00	  1.5907e-02	  6.7661e-04	  2.1325e-02	  1.0145e-02	  9.6671e-05	  6.0335e-02	  1.8807e-03	  3.2902e-04	  1.8597e-02	  0.0000e+00	  1.9429e-03	
    -6.79803	  9.5000e+01	  5.9707e+00	  7.8783e-05	  2.2700e-04	  1.4512e-05	  1.2742e-02	  1.8714e-02	  1.6797e+04	  7.6197e-02	  1.9380e-01	  4.3611e-01	  9.0341e-01	  1.0615e-01	  1.8487e+01	  1.4402e+00	  6.2217e-03	  6.0434e-01	  1.2345e-01	  1.2345e-01	  7.0773e+00	  1.6390e+01	  8.9813e-02	  1.2618e+00	  1.0017e+00	  1.0000e+00	  6.3875e-01	  1.7367e-02	  0.0000e+00	  1.6032e-02	  6.8084e-04	  2.1434e-02	  1.0202e-02	  9.6614e-05	  6.0690e-02	  1.8899e-03	  3.2975e-04	  1.8714e-02	  0.0000e+00	  1.9440e-03	
    -6.79872	  9.6000e+01	  5.9700e+00	  7.8772e-05	  2.3008e-04	  1.4513e-05	  1.2826e-02	  1.8830e-02	  1.6884e+04	  7.5932e-02	  1.9300e-01	  4.3488e-01	  9.0262e-01	  1.0340e-01	  1.8489e+01	  1.4372e+00	  6.2192e-03	  5.9766e-01	  1.2393e-01	  1.2393e-01	  7.1150e+00	  1.6352e+01	  8.9884e-02	  1.2634e+00	  1.0018e+00	  1.0000e+00	  6.4271e-01	  1.7582e-02	  0.0000e+00	  1.6156e-02	  6.8504e-04	  2.1542e-02	  1.0258e-02	  9.6556e-05	  6.1041e-02	  1.8991e-03	  3.3047e-04	  1.8830e-02	  0.0000e+00	  1.9451e-03	
     -6.7994	  9.7000e+01	  5.9693e+00	  7.8761e-05	  2.3314e-04	  1.4515e-05	  1.2909e-02	  1.8945e-02	  1.6970e+04	  7.5673e-02	  1.9222e-01	  4.3368e-01	  9.0184e-01	  1.0078e-01	  1.8492e+01	  1.4343e+00	  6.2184e-03	  5.9106e-01	  1.2440e-01	  1.2440e-01	  7.1523e+00	  1.6315e+01	  8.9965e-02	  1.2650e+00	  1.0018e+00	  1.0000e+00	  6.4662e-01	  1.7796e-02	  0.0000e+00	  1.6279e-02	  6.8920e-04	  2.1649e-02	  1.0313e-02	  9.6498e-05	  6.1388e-02	  1.9081e-03	  3.3118e-04	  1.8945e-02	  0.0000e+00	  1.9462e-03	
    -6.80007	  9.8000e+01	  5.9687e+00	  7.8750e-05	  2.3620e-04	  1.4516e-05	  1.2991e-02	  1.9059e-02	  1.7054e+04	  7.5419e-02	  1.9145e-01	  4.3249e-01	  9.0106e-01	  9.8282e-02	  1.8494e+01	  1.4313e+00	  6.2191e-03	  5.8453e-01	  1.2486e-01	  1.2486e-01	  7.1892e+00	  1.6278e+01	  9.0055e-02	  1.2666e+00	  1.0018e+00	  1.0000e+00	  6.5050e-01	  1.8008e-02	  0.0000e+00	  1.6401e-02	  6.9332e-04	  2.1754e-02	  1.0368e-02	  9.6439e-05	  6.1733e-02	  1.9170e-03	  3.3188e-04	  1.9059e-02	  0.0000e+00	  1.9472e-03	
    -6.80074	  9.9000e+01	  5.9680e+00	  7.8739e-05	  2.3924e-04	  1.4517e-05	  1.3072e-02	  1.9172e-02	  1.7139e+04	  7.5169e-02	  1.9070e-01	  4.3132e-01	  9.0029e-01	  9.5890e-02	  1.8497e+01	  1.4284e+00	  6.2212e-03	  5.7808e-01	  1.2532e-01	  1.2532e-01	  7.2257e+00	  1.6241e+01	  9.0155e-02	  1.2682e+00	  1.0018e+00	  1.0000e+00	  6.5433e-01	  1.8220e-02	  0.0000e+00	  1.6521e-02	  6.9741e-04	  2.1859e-02	  1.0423e-02	  9.6381e-05	  6.2073e-02	  1.9258e-03	  3.3257e-04	  1.9172e-02	  0.0000e+00	  1.9482e-03	
     -6.8014	  1.0000e+02	  5.9674e+00	  7.8728e-05	  2.4228e-04	  1.4518e-05	  1.3153e-02	  1.9284e-02	  1.7222e+04	  7.4924e-02	  1.8996e-01	  4.3017e-01	  8.9953e-01	  9.3603e-02	  1.8499e+01	  1.4255e+00	  6.2248e-03	  5.7170e-01	  1.2576e-01	  1.2576e-01	  7.2618e+00	  1.6205e+01	  9.0263e-02	  1.2697e+00	  1.0018e+00	  1.0000e+00	  6.5812e-01	  1.8431e-02	  0.0000e+00	  1.6641e-02	  7.0146e-04	  2.1962e-02	  1.0477e-02	  9.6323e-05	  6.2410e-02	  1.9345e-03	  3.3325e-04	  1.9284e-02	  0.0000e+00	  1.9491e-03	
