          pe	        Time	          pH	       Ozero	          HS	         CH4	        CO2g	         CO2	          SC	        fsl1	        fsl2	        fsl3	        fsl4	         POM	         MOM	         QOM	         DOM	          BA	          EP	          EM	          IC	       Total	     OrgAcid	        Aero	        SulR	        Meth	       Caero	       Csulr	       Cmeth	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	         FeS	      Pyrite	
    -7.04817	  7.4000e+01	  6.1332e+00	  7.9115e-05	  1.1874e-03	  1.4482e-05	  9.9474e-03	  1.6941e-02	  1.3688e+04	  8.7396e-02	  2.2743e-01	  4.8532e-01	  9.3047e-01	  2.1104e-01	  1.8395e+01	  1.5035e+00	  6.8879e-03	  7.4868e-01	  1.1123e-01	  1.1123e-01	  6.4647e+00	  1.7006e+01	  8.5933e-02	  1.1962e+00	  1.0082e+00	  1.0000e+00	  4.7871e-01	  8.2162e-02	  0.0000e+00	  1.2909e-02	  5.7069e-04	  1.7497e-02	  9.0066e-03	  5.3792e-05	  4.1434e-02	  6.2159e-03	  3.0595e-04	  1.6941e-02	  0.0000e+00	  1.9976e-03	
    -7.04987	  7.5000e+01	  6.1329e+00	  7.9101e-05	  1.2052e-03	  1.4484e-05	  1.0039e-02	  1.7099e-02	  1.3788e+04	  8.6972e-02	  2.2616e-01	  4.8355e-01	  9.2964e-01	  2.0293e-01	  1.8401e+01	  1.5004e+00	  6.8290e-03	  7.4079e-01	  1.1187e-01	  1.1187e-01	  6.5170e+00	  1.6954e+01	  8.5684e-02	  1.1979e+00	  1.0083e+00	  1.0000e+00	  4.8284e-01	  8.3367e-02	  0.0000e+00	  1.3052e-02	  5.7557e-04	  1.7622e-02	  9.0775e-03	  5.3564e-05	  4.1776e-02	  6.2590e-03	  3.0690e-04	  1.7099e-02	  0.0000e+00	  1.9976e-03	
    -7.05155	  7.6000e+01	  6.1327e+00	  7.9088e-05	  1.2228e-03	  1.4485e-05	  1.0129e-02	  1.7255e-02	  1.3888e+04	  8.6557e-02	  2.2492e-01	  4.8182e-01	  9.2881e-01	  1.9525e-01	  1.8407e+01	  1.4973e+00	  6.7741e-03	  7.3293e-01	  1.1249e-01	  1.1249e-01	  6.5685e+00	  1.6902e+01	  8.5452e-02	  1.1996e+00	  1.0085e+00	  1.0000e+00	  4.8692e-01	  8.4563e-02	  0.0000e+00	  1.3194e-02	  5.8042e-04	  1.7745e-02	  9.1477e-03	  5.3339e-05	  4.2116e-02	  6.3017e-03	  3.0784e-04	  1.7255e-02	  0.0000e+00	  1.9977e-03	
    -7.05321	  7.7000e+01	  6.1324e+00	  7.9075e-05	  1.2403e-03	  1.4486e-05	  1.0218e-02	  1.7410e-02	  1.3986e+04	  8.6151e-02	  2.2371e-01	  4.8011e-01	  9.2799e-01	  1.8797e-01	  1.8413e+01	  1.4942e+00	  6.7229e-03	  7.2509e-01	  1.1311e-01	  1.1311e-01	  6.6194e+00	  1.6851e+01	  8.5236e-02	  1.2012e+00	  1.0086e+00	  1.0000e+00	  4.9093e-01	  8.5750e-02	  0.0000e+00	  1.3336e-02	  5.8522e-04	  1.7867e-02	  9.2171e-03	  5.3117e-05	  4.2451e-02	  6.3439e-03	  3.0876e-04	  1.7410e-02	  0.0000e+00	  1.9977e-03	
    -7.05485	  7.8000e+01	  6.1321e+00	  7.9062e-05	  1.2576e-03	  1.4488e-05	  1.0306e-02	  1.7563e-02	  1.4083e+04	  8.5755e-02	  2.2252e-01	  4.7844e-01	  9.2718e-01	  1.8108e-01	  1.8418e+01	  1.4912e+00	  6.6754e-03	  7.1729e-01	  1.1372e-01	  1.1372e-01	  6.6696e+00	  1.6801e+01	  8.5036e-02	  1.2028e+00	  1.0087e+00	  1.0000e+00	  4.9489e-01	  8.6928e-02	  0.0000e+00	  1.3476e-02	  5.8999e-04	  1.7988e-02	  9.2858e-03	  5.2897e-05	  4.2784e-02	  6.3857e-03	  3.0967e-04	  1.7563e-02	  0.0000e+00	  1.9977e-03	
    -7.05647	  7.9000e+01	  6.1319e+00	  7.9050e-05	  1.2748e-03	  1.4489e-05	  1.0392e-02	  1.7713e-02	  1.4179e+04	  8.5367e-02	  2.2136e-01	  4.7680e-01	  9.2637e-01	  1.7454e-01	  1.8424e+01	  1.4881e+00	  6.6314e-03	  7.0953e-01	  1.1432e-01	  1.1432e-01	  6.7192e+00	  1.6751e+01	  8.4851e-02	  1.2044e+00	  1.0088e+00	  1.0000e+00	  4.9880e-01	  8.8097e-02	  0.0000e+00	  1.3615e-02	  5.9471e-04	  1.8107e-02	  9.3538e-03	  5.2681e-05	  4.3113e-02	  6.4270e-03	  3.1057e-04	  1.7713e-02	  0.0000e+00	  1.9977e-03	
    -7.05807	  8.0000e+01	  6.1317e+00	  7.9037e-05	  1.2919e-03	  1.4490e-05	  1.0478e-02	  1.7863e-02	  1.4274e+04	  8.4988e-02	  2.2023e-01	  4.7519e-01	  9.2557e-01	  1.6835e-01	  1.8429e+01	  1.4851e+00	  6.5908e-03	  7.0181e-01	  1.1491e-01	  1.1491e-01	  6.7681e+00	  1.6702e+01	  8.4680e-02	  1.2060e+00	  1.0089e+00	  1.0000e+00	  5.0265e-01	  8.9257e-02	  0.0000e+00	  1.3753e-02	  5.9940e-04	  1.8224e-02	  9.4210e-03	  5.2467e-05	  4.3438e-02	  6.4678e-03	  3.1145e-04	  1.7863e-02	  0.0000e+00	  1.9978e-03	
    -7.05966	  8.1000e+01	  6.1315e+00	  7.9025e-05	  1.3089e-03	  1.4492e-05	  1.0562e-02	  1.8010e-02	  1.4368e+04	  8.4617e-02	  2.1911e-01	  4.7361e-01	  9.2478e-01	  1.6248e-01	  1.8434e+01	  1.4820e+00	  6.5534e-03	  6.9414e-01	  1.1549e-01	  1.1549e-01	  6.8164e+00	  1.6654e+01	  8.4525e-02	  1.2076e+00	  1.0090e+00	  1.0000e+00	  5.0645e-01	  9.0408e-02	  0.0000e+00	  1.3890e-02	  6.0405e-04	  1.8341e-02	  9.4876e-03	  5.2256e-05	  4.3761e-02	  6.5082e-03	  3.1232e-04	  1.8010e-02	  0.0000e+00	  1.9978e-03	
    -7.06122	  8.2000e+01	  6.1313e+00	  7.9012e-05	  1.3257e-03	  1.4493e-05	  1.0646e-02	  1.8156e-02	  1.4461e+04	  8.4253e-02	  2.1802e-01	  4.7205e-01	  9.2399e-01	  1.5691e-01	  1.8438e+01	  1.4790e+00	  6.5192e-03	  6.8651e-01	  1.1606e-01	  1.1606e-01	  6.8642e+00	  1.6606e+01	  8.4383e-02	  1.2091e+00	  1.0092e+00	  1.0000e+00	  5.1020e-01	  9.1550e-02	  0.0000e+00	  1.4026e-02	  6.0866e-04	  1.8456e-02	  9.5536e-03	  5.2049e-05	  4.4080e-02	  6.5482e-03	  3.1318e-04	  1.8156e-02	  0.0000e+00	  1.9978e-03	
    -7.06277	  8.3000e+01	  6.1311e+00	  7.9000e-05	  1.3424e-03	  1.4494e-05	  1.0728e-02	  1.8300e-02	  1.4552e+04	  8.3898e-02	  2.1696e-01	  4.7052e-01	  9.2321e-01	  1.5163e-01	  1.8443e+01	  1.4760e+00	  6.4879e-03	  6.7894e-01	  1.1663e-01	  1.1663e-01	  6.9113e+00	  1.6558e+01	  8.4256e-02	  1.2106e+00	  1.0093e+00	  1.0000e+00	  5.1390e-01	  9.2684e-02	  0.0000e+00	  1.4161e-02	  6.1323e-04	  1.8569e-02	  9.6188e-03	  5.1844e-05	  4.4395e-02	  6.5877e-03	  3.1402e-04	  1.8300e-02	  0.0000e+00	  1.9978e-03	
    -7.06429	  8.4000e+01	  6.1310e+00	  7.8988e-05	  1.3590e-03	  1.4495e-05	  1.0810e-02	  1.8443e-02	  1.4643e+04	  8.3550e-02	  2.1591e-01	  4.6902e-01	  9.2243e-01	  1.4662e-01	  1.8447e+01	  1.4729e+00	  6.4595e-03	  6.7142e-01	  1.1719e-01	  1.1719e-01	  6.9579e+00	  1.6512e+01	  8.4142e-02	  1.2121e+00	  1.0094e+00	  1.0000e+00	  5.1756e-01	  9.3809e-02	  0.0000e+00	  1.4295e-02	  6.1776e-04	  1.8682e-02	  9.6834e-03	  5.1642e-05	  4.4708e-02	  6.6268e-03	  3.1486e-04	  1.8443e-02	  0.0000e+00	  1.9979e-03	
     -7.0658	  8.5000e+01	  6.1308e+00	  7.8976e-05	  1.3754e-03	  1.4496e-05	  1.0890e-02	  1.8584e-02	  1.4733e+04	  8.3209e-02	  2.1489e-01	  4.6755e-01	  9.2167e-01	  1.4187e-01	  1.8451e+01	  1.4699e+00	  6.4338e-03	  6.6397e-01	  1.1774e-01	  1.1774e-01	  7.0039e+00	  1.6465e+01	  8.4041e-02	  1.2136e+00	  1.0095e+00	  1.0000e+00	  5.2116e-01	  9.4925e-02	  0.0000e+00	  1.4427e-02	  6.2226e-04	  1.8793e-02	  9.7473e-03	  5.1443e-05	  4.5017e-02	  6.6655e-03	  3.1568e-04	  1.8584e-02	  0.0000e+00	  1.9979e-03	
    -7.06729	  8.6000e+01	  6.1306e+00	  7.8964e-05	  1.3917e-03	  1.4498e-05	  1.0969e-02	  1.8724e-02	  1.4822e+04	  8.2875e-02	  2.1389e-01	  4.6610e-01	  9.2090e-01	  1.3735e-01	  1.8455e+01	  1.4669e+00	  6.4109e-03	  6.5657e-01	  1.1828e-01	  1.1828e-01	  7.0493e+00	  1.6420e+01	  8.3953e-02	  1.2151e+00	  1.0096e+00	  1.0000e+00	  5.2472e-01	  9.6033e-02	  0.0000e+00	  1.4559e-02	  6.2671e-04	  1.8903e-02	  9.8105e-03	  5.1246e-05	  4.5324e-02	  6.7037e-03	  3.1649e-04	  1.8724e-02	  0.0000e+00	  1.9979e-03	
    -7.06876	  8.7000e+01	  6.1305e+00	  7.8953e-05	  1.4079e-03	  1.4499e-05	  1.1048e-02	  1.8862e-02	  1.4909e+04	  8.2548e-02	  2.1291e-01	  4.6468e-01	  9.2015e-01	  1.3306e-01	  1.8459e+01	  1.4639e+00	  6.3904e-03	  6.4923e-01	  1.1882e-01	  1.1882e-01	  7.0943e+00	  1.6375e+01	  8.3877e-02	  1.2165e+00	  1.0097e+00	  1.0000e+00	  5.2824e-01	  9.7132e-02	  0.0000e+00	  1.4689e-02	  6.3113e-04	  1.9011e-02	  9.8731e-03	  5.1053e-05	  4.5627e-02	  6.7415e-03	  3.1728e-04	  1.8862e-02	  0.0000e+00	  1.9979e-03	
    -7.07021	  8.8000e+01	  6.1304e+00	  7.8941e-05	  1.4240e-03	  1.4500e-05	  1.1125e-02	  1.8999e-02	  1.4996e+04	  8.2228e-02	  2.1194e-01	  4.6328e-01	  9.1940e-01	  1.2899e-01	  1.8462e+01	  1.4609e+00	  6.3724e-03	  6.4196e-01	  1.1934e-01	  1.1934e-01	  7.1387e+00	  1.6330e+01	  8.3814e-02	  1.2179e+00	  1.0098e+00	  1.0000e+00	  5.3170e-01	  9.8223e-02	  0.0000e+00	  1.4819e-02	  6.3552e-04	  1.9119e-02	  9.9351e-03	  5.0863e-05	  4.5927e-02	  6.7789e-03	  3.1807e-04	  1.8999e-02	  0.0000e+00	  1.9979e-03	
    -7.07164	  8.9000e+01	  6.1302e+00	  7.8929e-05	  1.4399e-03	  1.4501e-05	  1.1202e-02	  1.9134e-02	  1.5082e+04	  8.1914e-02	  2.1100e-01	  4.6190e-01	  9.1865e-01	  1.2511e-01	  1.8466e+01	  1.4579e+00	  6.3567e-03	  6.3475e-01	  1.1986e-01	  1.1986e-01	  7.1826e+00	  1.6286e+01	  8.3763e-02	  1.2193e+00	  1.0099e+00	  1.0000e+00	  5.3513e-01	  9.9306e-02	  0.0000e+00	  1.4947e-02	  6.3986e-04	  1.9225e-02	  9.9965e-03	  5.0675e-05	  4.6224e-02	  6.8159e-03	  3.1884e-04	  1.9134e-02	  0.0000e+00	  1.9980e-03	
    -7.07306	  9.0000e+01	  6.1301e+00	  7.8918e-05	  1.4558e-03	  1.4502e-05	  1.1277e-02	  1.9268e-02	  1.5167e+04	  8.1606e-02	  2.1008e-01	  4.6055e-01	  9.1792e-01	  1.2143e-01	  1.8469e+01	  1.4549e+00	  6.3432e-03	  6.2762e-01	  1.2037e-01	  1.2037e-01	  7.2260e+00	  1.6242e+01	  8.3724e-02	  1.2207e+00	  1.0100e+00	  1.0000e+00	  5.3851e-01	  1.0038e-01	  0.0000e+00	  1.5075e-02	  6.4417e-04	  1.9330e-02	  1.0057e-02	  5.0491e-05	  4.6518e-02	  6.8525e-03	  3.1960e-04	  1.9268e-02	  0.0000e+00	  1.9980e-03	
    -7.07445	  9.1000e+01	  6.1300e+00	  7.8907e-05	  1.4715e-03	  1.4504e-05	  1.1352e-02	  1.9400e-02	  1.5251e+04	  8.1305e-02	  2.0917e-01	  4.5922e-01	  9.1718e-01	  1.1792e-01	  1.8472e+01	  1.4519e+00	  6.3319e-03	  6.2055e-01	  1.2088e-01	  1.2088e-01	  7.2689e+00	  1.6199e+01	  8.3696e-02	  1.2221e+00	  1.0101e+00	  1.0000e+00	  5.4186e-01	  1.0145e-01	  0.0000e+00	  1.5201e-02	  6.4844e-04	  1.9433e-02	  1.0117e-02	  5.0309e-05	  4.6809e-02	  6.8887e-03	  3.2036e-04	  1.9400e-02	  0.0000e+00	  1.9980e-03	
    -7.07583	  9.2000e+01	  6.1299e+00	  7.8896e-05	  1.4870e-03	  1.4505e-05	  1.1426e-02	  1.9531e-02	  1.5334e+04	  8.1009e-02	  2.0828e-01	  4.5792e-01	  9.1646e-01	  1.1459e-01	  1.8475e+01	  1.4490e+00	  6.3226e-03	  6.1355e-01	  1.2137e-01	  1.2137e-01	  7.3114e+00	  1.6157e+01	  8.3679e-02	  1.2234e+00	  1.0103e+00	  1.0000e+00	  5.4516e-01	  1.0251e-01	  0.0000e+00	  1.5327e-02	  6.5268e-04	  1.9536e-02	  1.0177e-02	  5.0130e-05	  4.7098e-02	  6.9245e-03	  3.2110e-04	  1.9531e-02	  0.0000e+00	  1.9980e-03	
    -7.07719	  9.3000e+01	  6.1298e+00	  7.8885e-05	  1.5025e-03	  1.4506e-05	  1.1499e-02	  1.9661e-02	  1.5417e+04	  8.0719e-02	  2.0741e-01	  4.5663e-01	  9.1574e-01	  1.1141e-01	  1.8478e+01	  1.4460e+00	  6.3152e-03	  6.0663e-01	  1.2186e-01	  1.2186e-01	  7.3534e+00	  1.6115e+01	  8.3673e-02	  1.2248e+00	  1.0104e+00	  1.0000e+00	  5.4842e-01	  1.0356e-01	  0.0000e+00	  1.5451e-02	  6.5688e-04	  1.9637e-02	  1.0236e-02	  4.9954e-05	  4.7383e-02	  6.9599e-03	  3.2183e-04	  1.9661e-02	  0.0000e+00	  1.9980e-03	
    -7.07853	  9.4000e+01	  6.1297e+00	  7.8874e-05	  1.5179e-03	  1.4507e-05	  1.1571e-02	  1.9789e-02	  1.5498e+04	  8.0435e-02	  2.0655e-01	  4.5537e-01	  9.1503e-01	  1.0838e-01	  1.8481e+01	  1.4430e+00	  6.3097e-03	  5.9978e-01	  1.2234e-01	  1.2234e-01	  7.3949e+00	  1.6073e+01	  8.3678e-02	  1.2261e+00	  1.0105e+00	  1.0000e+00	  5.5165e-01	  1.0460e-01	  0.0000e+00	  1.5574e-02	  6.6104e-04	  1.9737e-02	  1.0294e-02	  4.9781e-05	  4.7665e-02	  6.9949e-03	  3.2255e-04	  1.9789e-02	  0.0000e+00	  1.9980e-03	
    -7.07986	  9.5000e+01	  6.1296e+00	  7.8863e-05	  1.5331e-03	  1.4508e-05	  1.1643e-02	  1.9916e-02	  1.5578e+04	  8.0156e-02	  2.0572e-01	  4.5412e-01	  9.1432e-01	  1.0549e-01	  1.8484e+01	  1.4401e+00	  6.3060e-03	  5.9300e-01	  1.2281e-01	  1.2281e-01	  7.4361e+00	  1.6031e+01	  8.3694e-02	  1.2274e+00	  1.0106e+00	  1.0000e+00	  5.5483e-01	  1.0564e-01	  0.0000e+00	  1.5696e-02	  6.6517e-04	  1.9836e-02	  1.0352e-02	  4.9610e-05	  4.7945e-02	  7.0295e-03	  3.2326e-04	  1.9916e-02	  0.0000e+00	  1.9981e-03	
    -7.08116	  9.6000e+01	  6.1295e+00	  7.8853e-05	  1.5482e-03	  1.4509e-05	  1.1713e-02	  2.0042e-02	  1.5658e+04	  7.9882e-02	  2.0489e-01	  4.5290e-01	  9.1362e-01	  1.0273e-01	  1.8487e+01	  1.4371e+00	  6.3040e-03	  5.8629e-01	  1.2328e-01	  1.2328e-01	  7.4767e+00	  1.5991e+01	  8.3719e-02	  1.2287e+00	  1.0107e+00	  1.0000e+00	  5.5798e-01	  1.0666e-01	  0.0000e+00	  1.5818e-02	  6.6926e-04	  1.9934e-02	  1.0409e-02	  4.9442e-05	  4.8221e-02	  7.0637e-03	  3.2397e-04	  2.0042e-02	  0.0000e+00	  1.9981e-03	
    -7.08245	  9.7000e+01	  6.1295e+00	  7.8842e-05	  1.5633e-03	  1.4510e-05	  1.1783e-02	  2.0166e-02	  1.5737e+04	  7.9613e-02	  2.0408e-01	  4.5170e-01	  9.1292e-01	  1.0010e-01	  1.8489e+01	  1.4342e+00	  6.3036e-03	  5.7966e-01	  1.2374e-01	  1.2374e-01	  7.5170e+00	  1.5950e+01	  8.3755e-02	  1.2300e+00	  1.0108e+00	  1.0000e+00	  5.6110e-01	  1.0768e-01	  0.0000e+00	  1.5938e-02	  6.7332e-04	  2.0031e-02	  1.0465e-02	  4.9277e-05	  4.8495e-02	  7.0975e-03	  3.2466e-04	  2.0166e-02	  0.0000e+00	  1.9981e-03	
    -7.08372	  9.8000e+01	  6.1294e+00	  7.8832e-05	  1.5782e-03	  1.4511e-05	  1.1852e-02	  2.0289e-02	  1.5814e+04	  7.9350e-02	  2.0329e-01	  4.5051e-01	  9.1223e-01	  9.7586e-02	  1.8492e+01	  1.4313e+00	  6.3049e-03	  5.7311e-01	  1.2419e-01	  1.2419e-01	  7.5568e+00	  1.5910e+01	  8.3801e-02	  1.2312e+00	  1.0109e+00	  1.0000e+00	  5.6417e-01	  1.0870e-01	  0.0000e+00	  1.6057e-02	  6.7734e-04	  2.0127e-02	  1.0521e-02	  4.9115e-05	  4.8767e-02	  7.1310e-03	  3.2534e-04	  2.0289e-02	  0.0000e+00	  1.9981e-03	
    -7.08497	  9.9000e+01	  6.1293e+00	  7.8821e-05	  1.5930e-03	  1.4512e-05	  1.1921e-02	  2.0411e-02	  1.5891e+04	  7.9091e-02	  2.0251e-01	  4.4935e-01	  9.1155e-01	  9.5184e-02	  1.8494e+01	  1.4283e+00	  6.3076e-03	  5.6664e-01	  1.2464e-01	  1.2464e-01	  7.5963e+00	  1.5871e+01	  8.3857e-02	  1.2325e+00	  1.0110e+00	  1.0000e+00	  5.6722e-01	  1.0970e-01	  0.0000e+00	  1.6175e-02	  6.8133e-04	  2.0222e-02	  1.0577e-02	  4.8955e-05	  4.9035e-02	  7.1641e-03	  3.2602e-04	  2.0411e-02	  0.0000e+00	  1.9981e-03	
    -7.08621	  1.0000e+02	  6.1292e+00	  7.8811e-05	  1.6077e-03	  1.4513e-05	  1.1988e-02	  2.0532e-02	  1.5968e+04	  7.8838e-02	  2.0175e-01	  4.4820e-01	  9.1087e-01	  9.2885e-02	  1.8496e+01	  1.4254e+00	  6.3117e-03	  5.6023e-01	  1.2508e-01	  1.2508e-01	  7.6353e+00	  1.5831e+01	  8.3921e-02	  1.2337e+00	  1.0111e+00	  1.0000e+00	  5.7023e-01	  1.1070e-01	  0.0000e+00	  1.6293e-02	  6.8529e-04	  2.0315e-02	  1.0631e-02	  4.8798e-05	  4.9301e-02	  7.1968e-03	  3.2668e-04	  2.0532e-02	  0.0000e+00	  1.9981e-03	
