          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	       CaPO4	      Fe3PO4	     CaMgCO3	
  6.6801e+00	  2.8557e-02	  8.2192e-04	  4.3598e-03	  5.0464e-03	  6.7693e-05	  3.8550e-02	  3.0057e-03	  5.7849e-04	  1.0188e-03	  1.0193e+04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6792e+00	  2.8583e-02	  8.2258e-04	  4.3671e-03	  5.0548e-03	  6.7672e-05	  3.8598e-02	  3.0108e-03	  5.7891e-04	  1.0217e-03	  1.0205e+04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6784e+00	  2.8607e-02	  8.2322e-04	  4.3742e-03	  5.0629e-03	  6.7652e-05	  3.8644e-02	  3.0157e-03	  5.7931e-04	  1.0245e-03	  1.0216e+04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6775e+00	  2.8631e-02	  8.2384e-04	  4.3810e-03	  5.0707e-03	  6.7633e-05	  3.8689e-02	  3.0205e-03	  5.7970e-04	  1.0271e-03	  1.0226e+04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6768e+00	  2.8654e-02	  8.2444e-04	  4.3876e-03	  5.0782e-03	  6.7614e-05	  3.8732e-02	  3.0251e-03	  5.8007e-04	  1.0297e-03	  1.0237e+04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6760e+00	  2.8676e-02	  8.2501e-04	  4.3939e-03	  5.0855e-03	  6.7596e-05	  3.8773e-02	  3.0295e-03	  5.8043e-04	  1.0322e-03	  1.0247e+04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6753e+00	  2.8698e-02	  8.2557e-04	  4.4001e-03	  5.0925e-03	  6.7578e-05	  3.8814e-02	  3.0338e-03	  5.8078e-04	  1.0346e-03	  1.0256e+04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6746e+00	  2.8718e-02	  8.2611e-04	  4.4060e-03	  5.0993e-03	  6.7562e-05	  3.8852e-02	  3.0379e-03	  5.8111e-04	  1.0369e-03	  1.0266e+04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6739e+00	  2.8738e-02	  8.2663e-04	  4.4118e-03	  5.1058e-03	  6.7545e-05	  3.8890e-02	  3.0419e-03	  5.8144e-04	  1.0392e-03	  1.0275e+04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6732e+00	  2.8758e-02	  8.2713e-04	  4.4173e-03	  5.1122e-03	  6.7530e-05	  3.8926e-02	  3.0457e-03	  5.8175e-04	  1.0413e-03	  1.0283e+04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6726e+00	  2.8776e-02	  8.2761e-04	  4.4226e-03	  5.1183e-03	  6.7515e-05	  3.8961e-02	  3.0494e-03	  5.8205e-04	  1.0434e-03	  1.0292e+04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6720e+00	  2.8794e-02	  8.2807e-04	  4.4278e-03	  5.1242e-03	  6.7500e-05	  3.8994e-02	  3.0530e-03	  5.8234e-04	  1.0455e-03	  1.0300e+04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6714e+00	  2.8811e-02	  8.2852e-04	  4.4328e-03	  5.1299e-03	  6.7486e-05	  3.9027e-02	  3.0565e-03	  5.8262e-04	  1.0474e-03	  1.0308e+04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
