          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	       CaPO4	      Fe3PO4	     CaMgCO3	
  6.6597e+00	  2.4296e-02	  7.0858e-04	  3.1847e-03	  3.6997e-03	  7.2977e-05	  3.0763e-02	  2.1128e-03	  5.0522e-04	  5.3207e-04	  8.2727e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6588e+00	  2.4308e-02	  7.0891e-04	  3.1878e-03	  3.7034e-03	  7.2964e-05	  3.0785e-02	  2.1152e-03	  5.0544e-04	  5.3344e-04	  8.2782e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6580e+00	  2.4320e-02	  7.0923e-04	  3.1909e-03	  3.7069e-03	  7.2951e-05	  3.0806e-02	  2.1175e-03	  5.0565e-04	  5.3476e-04	  8.2835e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6572e+00	  2.4332e-02	  7.0954e-04	  3.1938e-03	  3.7103e-03	  7.2939e-05	  3.0827e-02	  2.1198e-03	  5.0585e-04	  5.3603e-04	  8.2886e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6564e+00	  2.4343e-02	  7.0984e-04	  3.1967e-03	  3.7136e-03	  7.2927e-05	  3.0847e-02	  2.1219e-03	  5.0604e-04	  5.3727e-04	  8.2935e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6557e+00	  2.4354e-02	  7.1013e-04	  3.1994e-03	  3.7168e-03	  7.2916e-05	  3.0866e-02	  2.1240e-03	  5.0623e-04	  5.3846e-04	  8.2983e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6549e+00	  2.4364e-02	  7.1040e-04	  3.2021e-03	  3.7199e-03	  7.2905e-05	  3.0884e-02	  2.1261e-03	  5.0641e-04	  5.3960e-04	  8.3028e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6542e+00	  2.4374e-02	  7.1067e-04	  3.2047e-03	  3.7228e-03	  7.2894e-05	  3.0902e-02	  2.1280e-03	  5.0658e-04	  5.4071e-04	  8.3073e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6536e+00	  2.4384e-02	  7.1093e-04	  3.2071e-03	  3.7257e-03	  7.2884e-05	  3.0920e-02	  2.1299e-03	  5.0675e-04	  5.4178e-04	  8.3116e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6529e+00	  2.4393e-02	  7.1118e-04	  3.2095e-03	  3.7285e-03	  7.2874e-05	  3.0936e-02	  2.1317e-03	  5.0691e-04	  5.4281e-04	  8.3157e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  6.6523e+00	  2.4402e-02	  7.1142e-04	  3.2119e-03	  3.7311e-03	  7.2864e-05	  3.0952e-02	  2.1335e-03	  5.0707e-04	  5.4381e-04	  8.3197e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
