          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	       CaPO4	      Fe3PO4	     CaMgCO3	
  7.2027e+00	  1.3103e-02	  5.3394e-04	  1.8429e-03	  2.1946e-03	  7.8111e-05	  1.3833e-02	  8.0037e-04	  3.7286e-04	  1.0307e-03	  4.3200e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3103e-02	  5.3394e-04	  1.8429e-03	  2.1947e-03	  7.8111e-05	  1.3833e-02	  8.0040e-04	  3.7286e-04	  1.0308e-03	  4.3201e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3103e-02	  5.3394e-04	  1.8430e-03	  2.1947e-03	  7.8111e-05	  1.3833e-02	  8.0043e-04	  3.7286e-04	  1.0309e-03	  4.3201e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3103e-02	  5.3395e-04	  1.8430e-03	  2.1947e-03	  7.8110e-05	  1.3833e-02	  8.0045e-04	  3.7286e-04	  1.0309e-03	  4.3201e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2027e+00	  1.3103e-02	  5.3395e-04	  1.8430e-03	  2.1947e-03	  7.8110e-05	  1.3833e-02	  8.0048e-04	  3.7286e-04	  1.0310e-03	  4.3202e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2028e+00	  1.3103e-02	  5.3395e-04	  1.8430e-03	  2.1948e-03	  7.8110e-05	  1.3833e-02	  8.0050e-04	  3.7287e-04	  1.0311e-03	  4.3202e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2028e+00	  1.3103e-02	  5.3395e-04	  1.8430e-03	  2.1948e-03	  7.8110e-05	  1.3833e-02	  8.0053e-04	  3.7287e-04	  1.0311e-03	  4.3202e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2028e+00	  1.3103e-02	  5.3396e-04	  1.8431e-03	  2.1948e-03	  7.8110e-05	  1.3833e-02	  8.0055e-04	  3.7287e-04	  1.0312e-03	  4.3203e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2028e+00	  1.3103e-02	  5.3396e-04	  1.8431e-03	  2.1948e-03	  7.8109e-05	  1.3833e-02	  8.0057e-04	  3.7287e-04	  1.0312e-03	  4.3203e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2028e+00	  1.3104e-02	  5.3396e-04	  1.8431e-03	  2.1949e-03	  7.8109e-05	  1.3834e-02	  8.0059e-04	  3.7287e-04	  1.0313e-03	  4.3203e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2028e+00	  1.3104e-02	  5.3396e-04	  1.8431e-03	  2.1949e-03	  7.8109e-05	  1.3834e-02	  8.0061e-04	  3.7287e-04	  1.0314e-03	  4.3204e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2028e+00	  1.3104e-02	  5.3396e-04	  1.8431e-03	  2.1949e-03	  7.8109e-05	  1.3834e-02	  8.0064e-04	  3.7288e-04	  1.0314e-03	  4.3204e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2028e+00	  1.3104e-02	  5.3397e-04	  1.8431e-03	  2.1949e-03	  7.8109e-05	  1.3834e-02	  8.0065e-04	  3.7288e-04	  1.0315e-03	  4.3204e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2028e+00	  1.3104e-02	  5.3397e-04	  1.8432e-03	  2.1949e-03	  7.8109e-05	  1.3834e-02	  8.0067e-04	  3.7288e-04	  1.0315e-03	  4.3204e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2028e+00	  1.3104e-02	  5.3397e-04	  1.8432e-03	  2.1950e-03	  7.8108e-05	  1.3834e-02	  8.0069e-04	  3.7288e-04	  1.0315e-03	  4.3205e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2028e+00	  1.3104e-02	  5.3397e-04	  1.8432e-03	  2.1950e-03	  7.8108e-05	  1.3834e-02	  8.0071e-04	  3.7288e-04	  1.0316e-03	  4.3205e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2028e+00	  1.3104e-02	  5.3397e-04	  1.8432e-03	  2.1950e-03	  7.8108e-05	  1.3834e-02	  8.0073e-04	  3.7288e-04	  1.0316e-03	  4.3205e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2028e+00	  1.3104e-02	  5.3398e-04	  1.8432e-03	  2.1950e-03	  7.8108e-05	  1.3834e-02	  8.0074e-04	  3.7288e-04	  1.0317e-03	  4.3205e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2028e+00	  1.3104e-02	  5.3398e-04	  1.8432e-03	  2.1950e-03	  7.8108e-05	  1.3834e-02	  8.0076e-04	  3.7288e-04	  1.0317e-03	  4.3206e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2028e+00	  1.3104e-02	  5.3398e-04	  1.8432e-03	  2.1950e-03	  7.8108e-05	  1.3834e-02	  8.0077e-04	  3.7289e-04	  1.0318e-03	  4.3206e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2028e+00	  1.3104e-02	  5.3398e-04	  1.8433e-03	  2.1950e-03	  7.8108e-05	  1.3834e-02	  8.0079e-04	  3.7289e-04	  1.0318e-03	  4.3206e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2028e+00	  1.3104e-02	  5.3398e-04	  1.8433e-03	  2.1951e-03	  7.8107e-05	  1.3834e-02	  8.0080e-04	  3.7289e-04	  1.0318e-03	  4.3206e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2028e+00	  1.3104e-02	  5.3398e-04	  1.8433e-03	  2.1951e-03	  7.8107e-05	  1.3834e-02	  8.0082e-04	  3.7289e-04	  1.0319e-03	  4.3206e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2028e+00	  1.3104e-02	  5.3398e-04	  1.8433e-03	  2.1951e-03	  7.8107e-05	  1.3834e-02	  8.0083e-04	  3.7289e-04	  1.0319e-03	  4.3207e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2028e+00	  1.3104e-02	  5.3399e-04	  1.8433e-03	  2.1951e-03	  7.8107e-05	  1.3834e-02	  8.0084e-04	  3.7289e-04	  1.0319e-03	  4.3207e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
