          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	       CaPO4	      Fe3PO4	     CaMgCO3	
  7.2079e+00	  1.2562e-02	  5.1431e-04	  1.6868e-03	  2.0087e-03	  8.0032e-05	  1.3201e-02	  5.9539e-04	  3.5947e-04	  5.4046e-04	  4.0547e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2082e+00	  1.2567e-02	  5.1450e-04	  1.6883e-03	  2.0105e-03	  8.0016e-05	  1.3207e-02	  5.9726e-04	  3.5961e-04	  5.4519e-04	  4.0572e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2085e+00	  1.2572e-02	  5.1468e-04	  1.6897e-03	  2.0122e-03	  8.0000e-05	  1.3213e-02	  5.9906e-04	  3.5973e-04	  5.4975e-04	  4.0597e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2087e+00	  1.2577e-02	  5.1486e-04	  1.6911e-03	  2.0139e-03	  7.9985e-05	  1.3219e-02	  6.0080e-04	  3.5986e-04	  5.5416e-04	  4.0621e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2090e+00	  1.2582e-02	  5.1503e-04	  1.6925e-03	  2.0155e-03	  7.9970e-05	  1.3224e-02	  6.0248e-04	  3.5998e-04	  5.5841e-04	  4.0644e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2092e+00	  1.2586e-02	  5.1520e-04	  1.6938e-03	  2.0170e-03	  7.9956e-05	  1.3230e-02	  6.0410e-04	  3.6009e-04	  5.6252e-04	  4.0666e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2094e+00	  1.2591e-02	  5.1536e-04	  1.6950e-03	  2.0185e-03	  7.9943e-05	  1.3235e-02	  6.0566e-04	  3.6020e-04	  5.6648e-04	  4.0688e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2096e+00	  1.2595e-02	  5.1551e-04	  1.6962e-03	  2.0199e-03	  7.9930e-05	  1.3240e-02	  6.0717e-04	  3.6031e-04	  5.7031e-04	  4.0708e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2099e+00	  1.2599e-02	  5.1566e-04	  1.6974e-03	  2.0213e-03	  7.9917e-05	  1.3245e-02	  6.0863e-04	  3.6041e-04	  5.7400e-04	  4.0728e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2101e+00	  1.2603e-02	  5.1581e-04	  1.6985e-03	  2.0227e-03	  7.9905e-05	  1.3249e-02	  6.1003e-04	  3.6051e-04	  5.7757e-04	  4.0748e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2103e+00	  1.2607e-02	  5.1595e-04	  1.6996e-03	  2.0240e-03	  7.9893e-05	  1.3254e-02	  6.1139e-04	  3.6061e-04	  5.8101e-04	  4.0766e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2105e+00	  1.2611e-02	  5.1608e-04	  1.7007e-03	  2.0252e-03	  7.9882e-05	  1.3258e-02	  6.1270e-04	  3.6070e-04	  5.8433e-04	  4.0784e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2106e+00	  1.2614e-02	  5.1621e-04	  1.7017e-03	  2.0264e-03	  7.9871e-05	  1.3262e-02	  6.1396e-04	  3.6079e-04	  5.8754e-04	  4.0802e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2108e+00	  1.2618e-02	  5.1634e-04	  1.7027e-03	  2.0276e-03	  7.9860e-05	  1.3266e-02	  6.1518e-04	  3.6088e-04	  5.9064e-04	  4.0819e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2110e+00	  1.2621e-02	  5.1646e-04	  1.7036e-03	  2.0287e-03	  7.9850e-05	  1.3270e-02	  6.1636e-04	  3.6096e-04	  5.9363e-04	  4.0835e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2112e+00	  1.2624e-02	  5.1657e-04	  1.7045e-03	  2.0298e-03	  7.9840e-05	  1.3274e-02	  6.1749e-04	  3.6104e-04	  5.9652e-04	  4.0851e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2113e+00	  1.2628e-02	  5.1668e-04	  1.7054e-03	  2.0309e-03	  7.9830e-05	  1.3278e-02	  6.1859e-04	  3.6112e-04	  5.9931e-04	  4.0866e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2115e+00	  1.2631e-02	  5.1679e-04	  1.7063e-03	  2.0319e-03	  7.9821e-05	  1.3281e-02	  6.1965e-04	  3.6119e-04	  6.0200e-04	  4.0880e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2116e+00	  1.2633e-02	  5.1690e-04	  1.7071e-03	  2.0329e-03	  7.9812e-05	  1.3284e-02	  6.2067e-04	  3.6127e-04	  6.0459e-04	  4.0894e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2118e+00	  1.2636e-02	  5.1700e-04	  1.7079e-03	  2.0338e-03	  7.9804e-05	  1.3288e-02	  6.2166e-04	  3.6134e-04	  6.0710e-04	  4.0908e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2119e+00	  1.2639e-02	  5.1710e-04	  1.7087e-03	  2.0347e-03	  7.9796e-05	  1.3291e-02	  6.2261e-04	  3.6140e-04	  6.0953e-04	  4.0921e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2120e+00	  1.2642e-02	  5.1719e-04	  1.7094e-03	  2.0356e-03	  7.9788e-05	  1.3294e-02	  6.2353e-04	  3.6147e-04	  6.1186e-04	  4.0934e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2122e+00	  1.2644e-02	  5.1728e-04	  1.7101e-03	  2.0365e-03	  7.9780e-05	  1.3297e-02	  6.2442e-04	  3.6153e-04	  6.1412e-04	  4.0946e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2123e+00	  1.2647e-02	  5.1737e-04	  1.7108e-03	  2.0373e-03	  7.9772e-05	  1.3300e-02	  6.2528e-04	  3.6159e-04	  6.1630e-04	  4.0958e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2124e+00	  1.2649e-02	  5.1746e-04	  1.7115e-03	  2.0381e-03	  7.9765e-05	  1.3302e-02	  6.2610e-04	  3.6165e-04	  6.1841e-04	  4.0969e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2125e+00	  1.2651e-02	  5.1754e-04	  1.7121e-03	  2.0388e-03	  7.9758e-05	  1.3305e-02	  6.2690e-04	  3.6171e-04	  6.2044e-04	  4.0980e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2126e+00	  1.2653e-02	  5.1762e-04	  1.7128e-03	  2.0396e-03	  7.9752e-05	  1.3308e-02	  6.2767e-04	  3.6176e-04	  6.2240e-04	  4.0991e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2128e+00	  1.2656e-02	  5.1769e-04	  1.7134e-03	  2.0403e-03	  7.9745e-05	  1.3310e-02	  6.2842e-04	  3.6182e-04	  6.2430e-04	  4.1001e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2129e+00	  1.2658e-02	  5.1777e-04	  1.7139e-03	  2.0410e-03	  7.9739e-05	  1.3313e-02	  6.2914e-04	  3.6187e-04	  6.2612e-04	  4.1011e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2130e+00	  1.2660e-02	  5.1784e-04	  1.7145e-03	  2.0417e-03	  7.9733e-05	  1.3315e-02	  6.2983e-04	  3.6192e-04	  6.2789e-04	  4.1021e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2131e+00	  1.2661e-02	  5.1791e-04	  1.7150e-03	  2.0423e-03	  7.9727e-05	  1.3317e-02	  6.3050e-04	  3.6196e-04	  6.2959e-04	  4.1030e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2132e+00	  1.2663e-02	  5.1797e-04	  1.7156e-03	  2.0429e-03	  7.9722e-05	  1.3319e-02	  6.3115e-04	  3.6201e-04	  6.3124e-04	  4.1039e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2132e+00	  1.2665e-02	  5.1804e-04	  1.7161e-03	  2.0435e-03	  7.9716e-05	  1.3321e-02	  6.3177e-04	  3.6205e-04	  6.3283e-04	  4.1048e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2133e+00	  1.2667e-02	  5.1810e-04	  1.7166e-03	  2.0441e-03	  7.9711e-05	  1.3323e-02	  6.3237e-04	  3.6210e-04	  6.3437e-04	  4.1056e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2134e+00	  1.2668e-02	  5.1816e-04	  1.7170e-03	  2.0447e-03	  7.9706e-05	  1.3325e-02	  6.3296e-04	  3.6214e-04	  6.3585e-04	  4.1064e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2135e+00	  1.2670e-02	  5.1822e-04	  1.7175e-03	  2.0452e-03	  7.9701e-05	  1.3327e-02	  6.3352e-04	  3.6218e-04	  6.3728e-04	  4.1072e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2136e+00	  1.2672e-02	  5.1827e-04	  1.7179e-03	  2.0457e-03	  7.9697e-05	  1.3329e-02	  6.3406e-04	  3.6222e-04	  6.3866e-04	  4.1079e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2137e+00	  1.2673e-02	  5.1833e-04	  1.7183e-03	  2.0462e-03	  7.9692e-05	  1.3331e-02	  6.3458e-04	  3.6225e-04	  6.3999e-04	  4.1086e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2137e+00	  1.2675e-02	  5.1838e-04	  1.7188e-03	  2.0467e-03	  7.9688e-05	  1.3332e-02	  6.3509e-04	  3.6229e-04	  6.4128e-04	  4.1093e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2138e+00	  1.2676e-02	  5.1843e-04	  1.7192e-03	  2.0472e-03	  7.9684e-05	  1.3334e-02	  6.3558e-04	  3.6232e-04	  6.4252e-04	  4.1100e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.2139e+00	  1.2677e-02	  5.1848e-04	  1.7195e-03	  2.0476e-03	  7.9680e-05	  1.3335e-02	  6.3605e-04	  3.6236e-04	  6.4372e-04	  4.1107e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
