          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	
  7.1691e+00	  7.7032e-03	  5.1975e-04	  1.2803e-02	  2.7929e-03	  9.4384e-07	  2.7000e-02	  2.4113e-03	  6.4909e-04	  1.2984e-03	  7.7418e+03	  0.0000e+00	  1.4999e-01	  1.1792e-04	
  7.1634e+00	  7.7619e-03	  5.2243e-04	  1.2938e-02	  2.8223e-03	  9.5547e-07	  2.7340e-02	  2.4455e-03	  6.5204e-04	  1.3088e-03	  7.8215e+03	  0.0000e+00	  1.4999e-01	  2.6480e-04	
  7.1579e+00	  7.8186e-03	  5.2501e-04	  1.3068e-02	  2.8507e-03	  9.6686e-07	  2.7667e-02	  2.4785e-03	  6.5488e-04	  1.3188e-03	  7.8983e+03	  0.0000e+00	  1.4999e-01	  4.0455e-04	
  7.1526e+00	  7.8734e-03	  5.2748e-04	  1.3193e-02	  2.8781e-03	  9.7802e-07	  2.7983e-02	  2.5103e-03	  6.5760e-04	  1.3287e-03	  7.9722e+03	  0.0000e+00	  1.4999e-01	  5.3753e-04	
  7.1475e+00	  7.9263e-03	  5.2987e-04	  1.3314e-02	  2.9046e-03	  9.8894e-07	  2.8287e-02	  2.5410e-03	  6.6022e-04	  1.3383e-03	  8.0435e+03	  0.0000e+00	  1.4999e-01	  6.6410e-04	
  7.1426e+00	  7.9773e-03	  5.3216e-04	  1.3430e-02	  2.9301e-03	  9.9963e-07	  2.8581e-02	  2.5706e-03	  6.6273e-04	  1.3478e-03	  8.1121e+03	  0.0000e+00	  1.4999e-01	  7.8460e-04	
  7.1379e+00	  8.0266e-03	  5.3437e-04	  1.3543e-02	  2.9548e-03	  1.0101e-06	  2.8864e-02	  2.5990e-03	  6.6514e-04	  1.3569e-03	  8.1783e+03	  0.0000e+00	  1.4999e-01	  8.9935e-04	
  7.1333e+00	  8.0742e-03	  5.3649e-04	  1.3652e-02	  2.9786e-03	  1.0203e-06	  2.9137e-02	  2.6265e-03	  6.6746e-04	  1.3659e-03	  8.2421e+03	  0.0000e+00	  1.4999e-01	  1.0087e-03	
  7.1290e+00	  8.1202e-03	  5.3853e-04	  1.3757e-02	  3.0015e-03	  1.0303e-06	  2.9401e-02	  2.6530e-03	  6.6969e-04	  1.3746e-03	  8.3036e+03	  0.0000e+00	  1.4999e-01	  1.1128e-03	
  7.1247e+00	  8.1646e-03	  5.4050e-04	  1.3858e-02	  3.0237e-03	  1.0401e-06	  2.9655e-02	  2.6785e-03	  6.7184e-04	  1.3831e-03	  8.3629e+03	  0.0000e+00	  1.4999e-01	  1.2120e-03	
  7.1207e+00	  8.2075e-03	  5.4240e-04	  1.3956e-02	  3.0451e-03	  1.0496e-06	  2.9900e-02	  2.7031e-03	  6.7390e-04	  1.3914e-03	  8.4200e+03	  0.0000e+00	  1.4999e-01	  1.3066e-03	
  7.1168e+00	  8.2489e-03	  5.4422e-04	  1.4050e-02	  3.0658e-03	  1.0589e-06	  3.0137e-02	  2.7269e-03	  6.7589e-04	  1.3995e-03	  8.4751e+03	  0.0000e+00	  1.4999e-01	  1.3968e-03	
  7.1130e+00	  8.2888e-03	  5.4598e-04	  1.4142e-02	  3.0858e-03	  1.0679e-06	  3.0365e-02	  2.7498e-03	  6.7780e-04	  1.4073e-03	  8.5282e+03	  0.0000e+00	  1.4999e-01	  1.4828e-03	
