          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	
  7.1169e+00	  7.3772e-03	  4.7325e-04	  1.0215e-02	  2.2377e-03	  1.3585e-06	  2.0720e-02	  1.7496e-03	  5.8129e-04	  9.1755e-04	  6.2742e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1163e+00	  7.3822e-03	  4.7344e-04	  1.0223e-02	  2.2394e-03	  1.3606e-06	  2.0741e-02	  1.7518e-03	  5.8148e-04	  9.1880e-04	  6.2794e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1157e+00	  7.3870e-03	  4.7362e-04	  1.0231e-02	  2.2411e-03	  1.3627e-06	  2.0762e-02	  1.7539e-03	  5.8166e-04	  9.2000e-04	  6.2844e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1151e+00	  7.3917e-03	  4.7380e-04	  1.0238e-02	  2.2428e-03	  1.3647e-06	  2.0782e-02	  1.7560e-03	  5.8184e-04	  9.2117e-04	  6.2893e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1146e+00	  7.3961e-03	  4.7397e-04	  1.0246e-02	  2.2444e-03	  1.3666e-06	  2.0801e-02	  1.7579e-03	  5.8201e-04	  9.2229e-04	  6.2940e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1141e+00	  7.4005e-03	  4.7413e-04	  1.0253e-02	  2.2459e-03	  1.3685e-06	  2.0819e-02	  1.7598e-03	  5.8217e-04	  9.2337e-04	  6.2985e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1136e+00	  7.4046e-03	  4.7429e-04	  1.0259e-02	  2.2474e-03	  1.3703e-06	  2.0837e-02	  1.7617e-03	  5.8233e-04	  9.2441e-04	  6.3029e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1131e+00	  7.4087e-03	  4.7445e-04	  1.0266e-02	  2.2489e-03	  1.3721e-06	  2.0855e-02	  1.7634e-03	  5.8248e-04	  9.2542e-04	  6.3071e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1126e+00	  7.4126e-03	  4.7459e-04	  1.0272e-02	  2.2503e-03	  1.3738e-06	  2.0871e-02	  1.7652e-03	  5.8263e-04	  9.2640e-04	  6.3112e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
  7.1121e+00	  7.4163e-03	  4.7474e-04	  1.0278e-02	  2.2516e-03	  1.3754e-06	  2.0887e-02	  1.7668e-03	  5.8277e-04	  9.2734e-04	  6.3151e+03	  0.0000e+00	  1.4998e-01	  0.0000e+00	
