          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	
  5.5902e+00	  1.1275e-01	  2.7882e-03	  2.9083e-01	  6.8575e-02	  6.0276e-05	  6.8657e-01	  6.8229e-02	  3.1333e-03	  2.2188e-02	  1.0915e+05	  0.0000e+00	  1.4998e-01	  5.7380e-02	
  5.5895e+00	  1.1291e-01	  2.7902e-03	  2.9115e-01	  6.8657e-02	  6.0401e-05	  6.8739e-01	  6.8310e-02	  3.1351e-03	  2.2220e-02	  1.0925e+05	  0.0000e+00	  1.4998e-01	  5.7397e-02	
  5.5888e+00	  1.1306e-01	  2.7922e-03	  2.9147e-01	  6.8737e-02	  6.0522e-05	  6.8818e-01	  6.8389e-02	  3.1368e-03	  2.2251e-02	  1.0934e+05	  0.0000e+00	  1.4998e-01	  5.7414e-02	
  5.5882e+00	  1.1321e-01	  2.7940e-03	  2.9178e-01	  6.8813e-02	  6.0638e-05	  6.8894e-01	  6.8465e-02	  3.1384e-03	  2.2281e-02	  1.0942e+05	  0.0000e+00	  1.4998e-01	  5.7429e-02	
  5.5876e+00	  1.1335e-01	  2.7958e-03	  2.9207e-01	  6.8887e-02	  6.0751e-05	  6.8967e-01	  6.8539e-02	  3.1400e-03	  2.2309e-02	  1.0951e+05	  0.0000e+00	  1.4998e-01	  5.7444e-02	
  5.5870e+00	  1.1349e-01	  2.7975e-03	  2.9236e-01	  6.8959e-02	  6.0860e-05	  6.9038e-01	  6.8609e-02	  3.1415e-03	  2.2337e-02	  1.0959e+05	  0.0000e+00	  1.4998e-01	  5.7458e-02	
  5.5864e+00	  1.1362e-01	  2.7992e-03	  2.9263e-01	  6.9027e-02	  6.0965e-05	  6.9106e-01	  6.8678e-02	  3.1430e-03	  2.2364e-02	  1.0966e+05	  0.0000e+00	  1.4998e-01	  5.7472e-02	
  5.5859e+00	  1.1375e-01	  2.8008e-03	  2.9290e-01	  6.9094e-02	  6.1066e-05	  6.9173e-01	  6.8744e-02	  3.1444e-03	  2.2390e-02	  1.0974e+05	  0.0000e+00	  1.4998e-01	  5.7485e-02	
  5.5853e+00	  1.1388e-01	  2.8024e-03	  2.9315e-01	  6.9158e-02	  6.1164e-05	  6.9236e-01	  6.8808e-02	  3.1458e-03	  2.2415e-02	  1.0981e+05	  0.0000e+00	  1.4998e-01	  5.7498e-02	
  5.5848e+00	  1.1400e-01	  2.8039e-03	  2.9340e-01	  6.9220e-02	  6.1259e-05	  6.9298e-01	  6.8870e-02	  3.1471e-03	  2.2439e-02	  1.0988e+05	  0.0000e+00	  1.4998e-01	  5.7510e-02	
