          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	
  7.1068e+00	  6.1302e-03	  4.0556e-04	  7.3461e-03	  1.6087e-03	  1.8446e-06	  1.3029e-02	  9.2622e-04	  5.0048e-04	  4.4584e-04	  4.3977e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.1048e+00	  6.1401e-03	  4.0590e-04	  7.3576e-03	  1.6113e-03	  1.8556e-06	  1.3063e-02	  9.2975e-04	  5.0079e-04	  4.4785e-04	  4.4063e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.1029e+00	  6.1496e-03	  4.0622e-04	  7.3687e-03	  1.6138e-03	  1.8662e-06	  1.3095e-02	  9.3315e-04	  5.0108e-04	  4.4978e-04	  4.4145e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.1011e+00	  6.1588e-03	  4.0653e-04	  7.3795e-03	  1.6162e-03	  1.8765e-06	  1.3127e-02	  9.3644e-04	  5.0136e-04	  4.5164e-04	  4.4225e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0993e+00	  6.1677e-03	  4.0684e-04	  7.3899e-03	  1.6185e-03	  1.8865e-06	  1.3157e-02	  9.3961e-04	  5.0164e-04	  4.5344e-04	  4.4302e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0976e+00	  6.1763e-03	  4.0713e-04	  7.3999e-03	  1.6208e-03	  1.8963e-06	  1.3186e-02	  9.4267e-04	  5.0190e-04	  4.5518e-04	  4.4376e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0960e+00	  6.1846e-03	  4.0741e-04	  7.4096e-03	  1.6230e-03	  1.9057e-06	  1.3215e-02	  9.4562e-04	  5.0216e-04	  4.5686e-04	  4.4448e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0944e+00	  6.1926e-03	  4.0768e-04	  7.4189e-03	  1.6251e-03	  1.9149e-06	  1.3242e-02	  9.4848e-04	  5.0240e-04	  4.5848e-04	  4.4517e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0928e+00	  6.2003e-03	  4.0794e-04	  7.4279e-03	  1.6271e-03	  1.9238e-06	  1.3268e-02	  9.5123e-04	  5.0264e-04	  4.6004e-04	  4.4584e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0914e+00	  6.2078e-03	  4.0820e-04	  7.4366e-03	  1.6291e-03	  1.9325e-06	  1.3294e-02	  9.5389e-04	  5.0287e-04	  4.6155e-04	  4.4648e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
