          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	
  7.1334e+00	  8.3203e-03	  4.7609e-04	  9.7406e-03	  2.1584e-03	  1.3590e-06	  2.0559e-02	  1.7380e-03	  5.6279e-04	  9.0792e-04	  6.2461e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1326e+00	  8.3293e-03	  4.7636e-04	  9.7502e-03	  2.1606e-03	  1.3619e-06	  2.0588e-02	  1.7410e-03	  5.6300e-04	  9.0958e-04	  6.2530e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1318e+00	  8.3380e-03	  4.7662e-04	  9.7595e-03	  2.1627e-03	  1.3647e-06	  2.0615e-02	  1.7438e-03	  5.6322e-04	  9.1118e-04	  6.2597e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1311e+00	  8.3463e-03	  4.7687e-04	  9.7684e-03	  2.1647e-03	  1.3673e-06	  2.0641e-02	  1.7465e-03	  5.6342e-04	  9.1272e-04	  6.2662e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1303e+00	  8.3544e-03	  4.7711e-04	  9.7770e-03	  2.1667e-03	  1.3699e-06	  2.0667e-02	  1.7491e-03	  5.6361e-04	  9.1421e-04	  6.2725e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1296e+00	  8.3622e-03	  4.7734e-04	  9.7854e-03	  2.1686e-03	  1.3725e-06	  2.0692e-02	  1.7516e-03	  5.6380e-04	  9.1565e-04	  6.2785e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1290e+00	  8.3697e-03	  4.7756e-04	  9.7934e-03	  2.1705e-03	  1.3749e-06	  2.0715e-02	  1.7541e-03	  5.6398e-04	  9.1704e-04	  6.2843e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1283e+00	  8.3770e-03	  4.7778e-04	  9.8012e-03	  2.1723e-03	  1.3772e-06	  2.0738e-02	  1.7565e-03	  5.6416e-04	  9.1838e-04	  6.2900e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1277e+00	  8.3840e-03	  4.7799e-04	  9.8087e-03	  2.1740e-03	  1.3795e-06	  2.0761e-02	  1.7587e-03	  5.6433e-04	  9.1968e-04	  6.2954e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1271e+00	  8.3908e-03	  4.7819e-04	  9.8159e-03	  2.1756e-03	  1.3817e-06	  2.0782e-02	  1.7609e-03	  5.6449e-04	  9.2093e-04	  6.3007e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1265e+00	  8.3973e-03	  4.7839e-04	  9.8229e-03	  2.1772e-03	  1.3838e-06	  2.0803e-02	  1.7631e-03	  5.6465e-04	  9.2213e-04	  6.3057e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1260e+00	  8.4036e-03	  4.7858e-04	  9.8297e-03	  2.1788e-03	  1.3859e-06	  2.0823e-02	  1.7651e-03	  5.6480e-04	  9.2330e-04	  6.3106e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1254e+00	  8.4098e-03	  4.7876e-04	  9.8362e-03	  2.1803e-03	  1.3879e-06	  2.0842e-02	  1.7671e-03	  5.6495e-04	  9.2442e-04	  6.3153e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1249e+00	  8.4157e-03	  4.7893e-04	  9.8425e-03	  2.1817e-03	  1.3898e-06	  2.0860e-02	  1.7690e-03	  5.6509e-04	  9.2551e-04	  6.3199e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1244e+00	  8.4213e-03	  4.7910e-04	  9.8486e-03	  2.1831e-03	  1.3917e-06	  2.0878e-02	  1.7708e-03	  5.6523e-04	  9.2656e-04	  6.3243e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1239e+00	  8.4268e-03	  4.7927e-04	  9.8544e-03	  2.1845e-03	  1.3935e-06	  2.0896e-02	  1.7726e-03	  5.6536e-04	  9.2757e-04	  6.3286e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1234e+00	  8.4322e-03	  4.7942e-04	  9.8601e-03	  2.1858e-03	  1.3953e-06	  2.0912e-02	  1.7743e-03	  5.6549e-04	  9.2855e-04	  6.3327e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1230e+00	  8.4373e-03	  4.7958e-04	  9.8656e-03	  2.1870e-03	  1.3970e-06	  2.0929e-02	  1.7760e-03	  5.6561e-04	  9.2949e-04	  6.3366e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1225e+00	  8.4422e-03	  4.7972e-04	  9.8709e-03	  2.1882e-03	  1.3986e-06	  2.0944e-02	  1.7776e-03	  5.6573e-04	  9.3040e-04	  6.3405e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1221e+00	  8.4470e-03	  4.7987e-04	  9.8759e-03	  2.1894e-03	  1.4002e-06	  2.0959e-02	  1.7792e-03	  5.6585e-04	  9.3128e-04	  6.3441e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1217e+00	  8.4516e-03	  4.8000e-04	  9.8809e-03	  2.1905e-03	  1.4017e-06	  2.0974e-02	  1.7807e-03	  5.6596e-04	  9.3213e-04	  6.3477e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1213e+00	  8.4561e-03	  4.8013e-04	  9.8856e-03	  2.1916e-03	  1.4032e-06	  2.0988e-02	  1.7821e-03	  5.6607e-04	  9.3295e-04	  6.3512e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1209e+00	  8.4604e-03	  4.8026e-04	  9.8902e-03	  2.1927e-03	  1.4046e-06	  2.1001e-02	  1.7835e-03	  5.6617e-04	  9.3374e-04	  6.3545e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1206e+00	  8.4646e-03	  4.8039e-04	  9.8946e-03	  2.1937e-03	  1.4060e-06	  2.1015e-02	  1.7848e-03	  5.6627e-04	  9.3451e-04	  6.3577e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1202e+00	  8.4686e-03	  4.8051e-04	  9.8989e-03	  2.1947e-03	  1.4073e-06	  2.1027e-02	  1.7861e-03	  5.6636e-04	  9.3525e-04	  6.3608e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1199e+00	  8.4725e-03	  4.8062e-04	  9.9031e-03	  2.1956e-03	  1.4086e-06	  2.1039e-02	  1.7874e-03	  5.6646e-04	  9.3596e-04	  6.3638e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1195e+00	  8.4762e-03	  4.8073e-04	  9.9070e-03	  2.1966e-03	  1.4099e-06	  2.1051e-02	  1.7886e-03	  5.6655e-04	  9.3665e-04	  6.3667e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1192e+00	  8.4798e-03	  4.8084e-04	  9.9109e-03	  2.1974e-03	  1.4111e-06	  2.1063e-02	  1.7898e-03	  5.6663e-04	  9.3731e-04	  6.3695e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1189e+00	  8.4833e-03	  4.8094e-04	  9.9146e-03	  2.1983e-03	  1.4122e-06	  2.1074e-02	  1.7909e-03	  5.6672e-04	  9.3795e-04	  6.3722e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1186e+00	  8.4867e-03	  4.8104e-04	  9.9182e-03	  2.1991e-03	  1.4134e-06	  2.1084e-02	  1.7920e-03	  5.6680e-04	  9.3857e-04	  6.3748e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1183e+00	  8.4900e-03	  4.8114e-04	  9.9217e-03	  2.1999e-03	  1.4145e-06	  2.1095e-02	  1.7930e-03	  5.6688e-04	  9.3917e-04	  6.3773e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1180e+00	  8.4931e-03	  4.8123e-04	  9.9250e-03	  2.2007e-03	  1.4155e-06	  2.1104e-02	  1.7941e-03	  5.6695e-04	  9.3975e-04	  6.3797e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1178e+00	  8.4961e-03	  4.8132e-04	  9.9282e-03	  2.2014e-03	  1.4165e-06	  2.1114e-02	  1.7950e-03	  5.6702e-04	  9.4031e-04	  6.3820e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1175e+00	  8.4991e-03	  4.8141e-04	  9.9314e-03	  2.2021e-03	  1.4175e-06	  2.1123e-02	  1.7960e-03	  5.6709e-04	  9.4085e-04	  6.3843e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1173e+00	  8.5019e-03	  4.8149e-04	  9.9344e-03	  2.2028e-03	  1.4185e-06	  2.1132e-02	  1.7969e-03	  5.6716e-04	  9.4137e-04	  6.3865e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1170e+00	  8.5046e-03	  4.8157e-04	  9.9373e-03	  2.2035e-03	  1.4194e-06	  2.1141e-02	  1.7978e-03	  5.6723e-04	  9.4187e-04	  6.3886e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1168e+00	  8.5073e-03	  4.8165e-04	  9.9401e-03	  2.2041e-03	  1.4203e-06	  2.1149e-02	  1.7986e-03	  5.6729e-04	  9.4235e-04	  6.3906e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1166e+00	  8.5098e-03	  4.8173e-04	  9.9428e-03	  2.2048e-03	  1.4211e-06	  2.1157e-02	  1.7995e-03	  5.6735e-04	  9.4282e-04	  6.3926e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1163e+00	  8.5123e-03	  4.8180e-04	  9.9454e-03	  2.2054e-03	  1.4220e-06	  2.1165e-02	  1.8003e-03	  5.6741e-04	  9.4327e-04	  6.3945e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1161e+00	  8.5147e-03	  4.8187e-04	  9.9480e-03	  2.2060e-03	  1.4228e-06	  2.1172e-02	  1.8010e-03	  5.6747e-04	  9.4371e-04	  6.3963e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1159e+00	  8.5170e-03	  4.8194e-04	  9.9504e-03	  2.2065e-03	  1.4235e-06	  2.1179e-02	  1.8018e-03	  5.6752e-04	  9.4413e-04	  6.3981e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1157e+00	  8.5192e-03	  4.8200e-04	  9.9528e-03	  2.2071e-03	  1.4243e-06	  2.1186e-02	  1.8025e-03	  5.6757e-04	  9.4454e-04	  6.3998e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1155e+00	  8.5213e-03	  4.8207e-04	  9.9550e-03	  2.2076e-03	  1.4250e-06	  2.1193e-02	  1.8032e-03	  5.6762e-04	  9.4493e-04	  6.4014e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1154e+00	  8.5234e-03	  4.8213e-04	  9.9572e-03	  2.2081e-03	  1.4257e-06	  2.1200e-02	  1.8038e-03	  5.6767e-04	  9.4531e-04	  6.4030e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1152e+00	  8.5254e-03	  4.8219e-04	  9.9593e-03	  2.2086e-03	  1.4264e-06	  2.1206e-02	  1.8045e-03	  5.6772e-04	  9.4567e-04	  6.4045e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1150e+00	  8.5273e-03	  4.8225e-04	  9.9614e-03	  2.2090e-03	  1.4270e-06	  2.1212e-02	  1.8051e-03	  5.6777e-04	  9.4603e-04	  6.4060e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1149e+00	  8.5292e-03	  4.8230e-04	  9.9634e-03	  2.2095e-03	  1.4277e-06	  2.1218e-02	  1.8057e-03	  5.6781e-04	  9.4637e-04	  6.4075e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1147e+00	  8.5310e-03	  4.8235e-04	  9.9653e-03	  2.2099e-03	  1.4283e-06	  2.1224e-02	  1.8063e-03	  5.6785e-04	  9.4670e-04	  6.4088e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1145e+00	  8.5327e-03	  4.8240e-04	  9.9671e-03	  2.2104e-03	  1.4289e-06	  2.1229e-02	  1.8069e-03	  5.6790e-04	  9.4702e-04	  6.4102e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1144e+00	  8.5344e-03	  4.8245e-04	  9.9689e-03	  2.2108e-03	  1.4294e-06	  2.1234e-02	  1.8074e-03	  5.6794e-04	  9.4732e-04	  6.4115e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1143e+00	  8.5360e-03	  4.8250e-04	  9.9706e-03	  2.2112e-03	  1.4300e-06	  2.1239e-02	  1.8079e-03	  5.6797e-04	  9.4762e-04	  6.4127e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1141e+00	  8.5376e-03	  4.8255e-04	  9.9723e-03	  2.2115e-03	  1.4305e-06	  2.1244e-02	  1.8084e-03	  5.6801e-04	  9.4791e-04	  6.4139e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1140e+00	  8.5391e-03	  4.8259e-04	  9.9739e-03	  2.2119e-03	  1.4310e-06	  2.1249e-02	  1.8089e-03	  5.6805e-04	  9.4818e-04	  6.4151e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1138e+00	  8.5406e-03	  4.8264e-04	  9.9754e-03	  2.2123e-03	  1.4315e-06	  2.1254e-02	  1.8094e-03	  5.6808e-04	  9.4845e-04	  6.4162e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1137e+00	  8.5420e-03	  4.8268e-04	  9.9769e-03	  2.2126e-03	  1.4320e-06	  2.1258e-02	  1.8098e-03	  5.6811e-04	  9.4871e-04	  6.4173e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1136e+00	  8.5433e-03	  4.8272e-04	  9.9784e-03	  2.2129e-03	  1.4325e-06	  2.1262e-02	  1.8103e-03	  5.6815e-04	  9.4896e-04	  6.4183e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1135e+00	  8.5446e-03	  4.8276e-04	  9.9798e-03	  2.2133e-03	  1.4329e-06	  2.1266e-02	  1.8107e-03	  5.6818e-04	  9.4920e-04	  6.4193e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1134e+00	  8.5459e-03	  4.8279e-04	  9.9811e-03	  2.2136e-03	  1.4334e-06	  2.1270e-02	  1.8111e-03	  5.6821e-04	  9.4943e-04	  6.4203e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1133e+00	  8.5471e-03	  4.8283e-04	  9.9824e-03	  2.2139e-03	  1.4338e-06	  2.1274e-02	  1.8115e-03	  5.6824e-04	  9.4966e-04	  6.4212e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1132e+00	  8.5483e-03	  4.8287e-04	  9.9837e-03	  2.2142e-03	  1.4342e-06	  2.1278e-02	  1.8119e-03	  5.6827e-04	  9.4987e-04	  6.4222e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1131e+00	  8.5494e-03	  4.8290e-04	  9.9849e-03	  2.2144e-03	  1.4346e-06	  2.1281e-02	  1.8122e-03	  5.6829e-04	  9.5008e-04	  6.4230e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1130e+00	  8.5505e-03	  4.8293e-04	  9.9860e-03	  2.2147e-03	  1.4349e-06	  2.1285e-02	  1.8126e-03	  5.6832e-04	  9.5028e-04	  6.4239e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1129e+00	  8.5516e-03	  4.8296e-04	  9.9872e-03	  2.2150e-03	  1.4353e-06	  2.1288e-02	  1.8129e-03	  5.6834e-04	  9.5048e-04	  6.4247e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1128e+00	  8.5526e-03	  4.8299e-04	  9.9883e-03	  2.2152e-03	  1.4357e-06	  2.1292e-02	  1.8133e-03	  5.6837e-04	  9.5067e-04	  6.4255e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1127e+00	  8.5536e-03	  4.8302e-04	  9.9893e-03	  2.2155e-03	  1.4360e-06	  2.1295e-02	  1.8136e-03	  5.6839e-04	  9.5085e-04	  6.4262e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1126e+00	  8.5546e-03	  4.8305e-04	  9.9903e-03	  2.2157e-03	  1.4363e-06	  2.1298e-02	  1.8139e-03	  5.6841e-04	  9.5102e-04	  6.4270e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1125e+00	  8.5555e-03	  4.8308e-04	  9.9913e-03	  2.2159e-03	  1.4366e-06	  2.1301e-02	  1.8142e-03	  5.6844e-04	  9.5119e-04	  6.4277e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1124e+00	  8.5564e-03	  4.8310e-04	  9.9923e-03	  2.2161e-03	  1.4369e-06	  2.1303e-02	  1.8145e-03	  5.6846e-04	  9.5136e-04	  6.4284e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1124e+00	  8.5573e-03	  4.8313e-04	  9.9932e-03	  2.2163e-03	  1.4372e-06	  2.1306e-02	  1.8148e-03	  5.6848e-04	  9.5151e-04	  6.4290e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1123e+00	  8.5581e-03	  4.8315e-04	  9.9941e-03	  2.2165e-03	  1.4375e-06	  2.1309e-02	  1.8150e-03	  5.6850e-04	  9.5167e-04	  6.4297e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1122e+00	  8.5589e-03	  4.8318e-04	  9.9949e-03	  2.2167e-03	  1.4378e-06	  2.1311e-02	  1.8153e-03	  5.6852e-04	  9.5181e-04	  6.4303e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1122e+00	  8.5597e-03	  4.8320e-04	  9.9957e-03	  2.2169e-03	  1.4381e-06	  2.1314e-02	  1.8155e-03	  5.6854e-04	  9.5196e-04	  6.4309e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1121e+00	  8.5604e-03	  4.8322e-04	  9.9965e-03	  2.2171e-03	  1.4383e-06	  2.1316e-02	  1.8158e-03	  5.6855e-04	  9.5209e-04	  6.4315e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1120e+00	  8.5612e-03	  4.8324e-04	  9.9973e-03	  2.2173e-03	  1.4386e-06	  2.1318e-02	  1.8160e-03	  5.6857e-04	  9.5223e-04	  6.4320e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1120e+00	  8.5619e-03	  4.8327e-04	  9.9980e-03	  2.2175e-03	  1.4388e-06	  2.1320e-02	  1.8162e-03	  5.6859e-04	  9.5235e-04	  6.4326e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1119e+00	  8.5625e-03	  4.8329e-04	  9.9988e-03	  2.2176e-03	  1.4390e-06	  2.1323e-02	  1.8165e-03	  5.6860e-04	  9.5248e-04	  6.4331e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1118e+00	  8.5632e-03	  4.8330e-04	  9.9994e-03	  2.2178e-03	  1.4393e-06	  2.1325e-02	  1.8167e-03	  5.6862e-04	  9.5260e-04	  6.4336e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1118e+00	  8.5638e-03	  4.8332e-04	  1.0000e-02	  2.2179e-03	  1.4395e-06	  2.1327e-02	  1.8169e-03	  5.6863e-04	  9.5271e-04	  6.4341e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1117e+00	  8.5644e-03	  4.8334e-04	  1.0001e-02	  2.2181e-03	  1.4397e-06	  2.1329e-02	  1.8171e-03	  5.6865e-04	  9.5282e-04	  6.4345e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1117e+00	  8.5650e-03	  4.8336e-04	  1.0001e-02	  2.2182e-03	  1.4399e-06	  2.1330e-02	  1.8173e-03	  5.6866e-04	  9.5293e-04	  6.4350e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1116e+00	  8.5656e-03	  4.8337e-04	  1.0002e-02	  2.2184e-03	  1.4401e-06	  2.1332e-02	  1.8174e-03	  5.6868e-04	  9.5304e-04	  6.4354e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1116e+00	  8.5661e-03	  4.8339e-04	  1.0003e-02	  2.2185e-03	  1.4403e-06	  2.1334e-02	  1.8176e-03	  5.6869e-04	  9.5314e-04	  6.4358e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1115e+00	  8.5666e-03	  4.8341e-04	  1.0003e-02	  2.2186e-03	  1.4404e-06	  2.1336e-02	  1.8178e-03	  5.6870e-04	  9.5323e-04	  6.4362e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1115e+00	  8.5672e-03	  4.8342e-04	  1.0004e-02	  2.2188e-03	  1.4406e-06	  2.1337e-02	  1.8180e-03	  5.6871e-04	  9.5333e-04	  6.4366e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1115e+00	  8.5676e-03	  4.8344e-04	  1.0004e-02	  2.2189e-03	  1.4408e-06	  2.1339e-02	  1.8181e-03	  5.6872e-04	  9.5342e-04	  6.4370e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1114e+00	  8.5681e-03	  4.8345e-04	  1.0005e-02	  2.2190e-03	  1.4410e-06	  2.1340e-02	  1.8183e-03	  5.6874e-04	  9.5350e-04	  6.4374e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1114e+00	  8.5686e-03	  4.8346e-04	  1.0005e-02	  2.2191e-03	  1.4411e-06	  2.1342e-02	  1.8184e-03	  5.6875e-04	  9.5359e-04	  6.4377e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1113e+00	  8.5690e-03	  4.8348e-04	  1.0006e-02	  2.2192e-03	  1.4413e-06	  2.1343e-02	  1.8186e-03	  5.6876e-04	  9.5367e-04	  6.4381e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1113e+00	  8.5694e-03	  4.8349e-04	  1.0006e-02	  2.2193e-03	  1.4414e-06	  2.1344e-02	  1.8187e-03	  5.6877e-04	  9.5375e-04	  6.4384e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
  7.1113e+00	  8.5699e-03	  4.8350e-04	  1.0007e-02	  2.2194e-03	  1.4416e-06	  2.1346e-02	  1.8188e-03	  5.6878e-04	  9.5382e-04	  6.4387e+03	  0.0000e+00	  1.4999e-01	  0.0000e+00	
