          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	       CaPO4	      Fe3PO4	     CaMgCO3	
  7.1910e+00	  1.3414e-02	  5.4523e-04	  1.9352e-03	  2.3044e-03	  7.7142e-05	  1.4200e-02	  9.1312e-04	  3.8049e-04	  1.2973e-03	  4.4704e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1910e+00	  1.3416e-02	  5.4532e-04	  1.9360e-03	  2.3053e-03	  7.7134e-05	  1.4203e-02	  9.1403e-04	  3.8055e-04	  1.2996e-03	  4.4717e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1911e+00	  1.3419e-02	  5.4541e-04	  1.9367e-03	  2.3062e-03	  7.7127e-05	  1.4206e-02	  9.1492e-04	  3.8061e-04	  1.3018e-03	  4.4729e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1911e+00	  1.3421e-02	  5.4549e-04	  1.9374e-03	  2.3070e-03	  7.7120e-05	  1.4209e-02	  9.1577e-04	  3.8067e-04	  1.3040e-03	  4.4741e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1911e+00	  1.3423e-02	  5.4558e-04	  1.9381e-03	  2.3079e-03	  7.7113e-05	  1.4212e-02	  9.1659e-04	  3.8073e-04	  1.3060e-03	  4.4752e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1912e+00	  1.3426e-02	  5.4566e-04	  1.9388e-03	  2.3087e-03	  7.7107e-05	  1.4214e-02	  9.1738e-04	  3.8078e-04	  1.3080e-03	  4.4763e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1912e+00	  1.3428e-02	  5.4573e-04	  1.9394e-03	  2.3094e-03	  7.7101e-05	  1.4217e-02	  9.1815e-04	  3.8084e-04	  1.3100e-03	  4.4773e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1912e+00	  1.3430e-02	  5.4581e-04	  1.9401e-03	  2.3102e-03	  7.7095e-05	  1.4219e-02	  9.1889e-04	  3.8089e-04	  1.3118e-03	  4.4784e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1912e+00	  1.3432e-02	  5.4588e-04	  1.9407e-03	  2.3109e-03	  7.7089e-05	  1.4222e-02	  9.1961e-04	  3.8094e-04	  1.3136e-03	  4.4793e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1913e+00	  1.3434e-02	  5.4595e-04	  1.9413e-03	  2.3116e-03	  7.7083e-05	  1.4224e-02	  9.2029e-04	  3.8098e-04	  1.3153e-03	  4.4803e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
