          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	
  6.8819e+00	  9.8143e-03	  4.3075e-04	  5.1863e-03	  1.5622e-03	  7.9203e-06	  1.2343e-02	  8.0797e-04	  4.2270e-04	  4.1267e-04	  4.2789e+03	  6.9011e-02	  1.1549e-01	  0.0000e+00	
  6.8812e+00	  9.8279e-03	  4.3099e-04	  5.1871e-03	  1.5634e-03	  7.9437e-06	  1.2358e-02	  8.0948e-04	  4.2270e-04	  4.1358e-04	  4.2828e+03	  6.8976e-02	  1.1551e-01	  0.0000e+00	
  6.8806e+00	  9.8409e-03	  4.3123e-04	  5.1878e-03	  1.5646e-03	  7.9663e-06	  1.2372e-02	  8.1093e-04	  4.2270e-04	  4.1445e-04	  4.2866e+03	  6.8943e-02	  1.1553e-01	  0.0000e+00	
  6.8799e+00	  9.8535e-03	  4.3145e-04	  5.1886e-03	  1.5657e-03	  7.9882e-06	  1.2386e-02	  8.1234e-04	  4.2270e-04	  4.1529e-04	  4.2903e+03	  6.8910e-02	  1.1554e-01	  0.0000e+00	
  6.8793e+00	  9.8657e-03	  4.3167e-04	  5.1893e-03	  1.5668e-03	  8.0093e-06	  1.2400e-02	  8.1369e-04	  4.2270e-04	  4.1610e-04	  4.2939e+03	  6.8879e-02	  1.1556e-01	  0.0000e+00	
  6.8787e+00	  9.8775e-03	  4.3188e-04	  5.1900e-03	  1.5678e-03	  8.0297e-06	  1.2413e-02	  8.1500e-04	  4.2270e-04	  4.1689e-04	  4.2973e+03	  6.8848e-02	  1.1557e-01	  0.0000e+00	
  6.8782e+00	  9.8889e-03	  4.3208e-04	  5.1907e-03	  1.5688e-03	  8.0495e-06	  1.2426e-02	  8.1626e-04	  4.2270e-04	  4.1765e-04	  4.3007e+03	  6.8819e-02	  1.1559e-01	  0.0000e+00	
  6.8776e+00	  9.8998e-03	  4.3227e-04	  5.1913e-03	  1.5698e-03	  8.0686e-06	  1.2438e-02	  8.1749e-04	  4.2270e-04	  4.1838e-04	  4.3039e+03	  6.8791e-02	  1.1560e-01	  0.0000e+00	
  6.8771e+00	  9.9104e-03	  4.3246e-04	  5.1920e-03	  1.5707e-03	  8.0870e-06	  1.2450e-02	  8.1866e-04	  4.2270e-04	  4.1909e-04	  4.3070e+03	  6.8763e-02	  1.1561e-01	  0.0000e+00	
  6.8766e+00	  9.9207e-03	  4.3264e-04	  5.1926e-03	  1.5717e-03	  8.1048e-06	  1.2461e-02	  8.1980e-04	  4.2270e-04	  4.1977e-04	  4.3100e+03	  6.8737e-02	  1.1563e-01	  0.0000e+00	
